time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
0.02589026,6,1643.98082341,362.95680476,1602.69431777,362.93360879,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163,-2.06284027,-0.81546385,1.88438457,-0.16282688,0.64158925,-0.51462919,0.54498389,609.13129474,2337.22739823,543.39871380,2337.22739823
0.02589026,7,264.06136977,457.74980695,220.45065890,457.66110862,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163,-2.06284027,-0.81546385,1.88438457,-0.16282688,0.64158925,-0.51462919,0.54498389,1042.94211294,-1041.46826013,1106.61009843,-1041.46826013
0.02589026,10,1451.55886575,327.57384055,1407.94356109,327.20418086,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163,-2.06284027,-0.81546385,1.88438457,-0.16282688,0.64158925,-0.51462919,0.54498389,399.81222652,3069.24532093,299.86254384,3069.24532093
0.02589026,11,497.02435455,312.75882999,447.51913070,312.63069167,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163,-2.06284027,-0.81546385,1.88438457,-0.16282688,0.64158925,-0.51462919,0.54498389,1423.45517970,-1799.15067050,1531.63903506,-1799.15067050
0.02589026,16,342.55718034,601.12573071,304.88782766,601.07949377,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163,-2.06284027,-0.81546385,1.88438457,-0.16282688,0.64158925,-0.51462919,0.54498389,822.46038976,-1247.88348114,884.78313567,-1247.88348114
0.02589026,24,1816.61860663,819.70451386,1773.89124984,819.62989363,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163,-2.06284027,-0.81546385,1.88438457,-0.16282688,0.64158925,-0.51462919,0.54498389,1253.11110932,1966.72433800,1199.57652961,1966.72433800
0.02589026,36,1356.01643971,744.06125464,1311.29473676,743.99045006,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163,-2.06284027,-0.81546385,1.88438457,-0.16282688,0.64158925,-0.51462919,0.54498389,1456.29772997,3644.10749618,1331.12415501,3644.10749618
0.02589026,38,594.79943118,696.89615952,555.60809451,696.57648232,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163,-2.06284027,-0.81546385,1.88438457,-0.16282688,0.64158925,-0.51462919,0.54498389,492.88904725,-2494.81713576,603.34303861,-2494.81713576
0.02589026,40,808.12937075,726.64154810,764.86448887,726.24819366,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163,-2.06284027,-0.81546385,1.88438457,-0.16282688,0.64158925,-0.51462919,0.54498389,-231.29184622,-6480.26129261,47.99545548,-6480.26129261
0.02589026,41,917.83350142,902.93240939,870.54907917,902.60476896,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163,-2.06284027,-0.81546385,1.88438457,-0.16282688,0.64158925,-0.51462919,0.54498389,-6274.56710507,-21647.49998166,-5319.19640143,-21647.49998166
0.02589026,43,1188.58761722,840.72256505,1142.17508827,840.52416937,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163,-2.06284027,-0.81546385,1.88438457,-0.16282688,0.64158925,-0.51462919,0.54498389,2360.75108551,6005.59945141,2130.92789786,6005.59945141
0.42589026,7,251.55756422,446.88632507,207.51539978,446.57650024,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143,-2.04771890,-0.82421386,1.90022410,-0.16937114,0.63638775,-0.51293664,0.55065420,1065.96664007,-1021.08854014,1128.77582300,-1021.08854014
0.42589026,10,1435.21097829,310.00519491,1391.79288192,309.60149214,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143,-2.04771890,-0.82421386,1.90022410,-0.16937114,0.63638775,-0.51293664,0.55065420,329.35404192,3150.18332158,226.94389588,3150.18332158
0.42589026,11,484.12033411,300.27030940,434.61627795,300.08901178,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143,-2.04771890,-0.82421386,1.90022410,-0.16937114,0.63638775,-0.51293664,0.55065420,1452.33583552,-1751.00763249,1558.17604515,-1751.00763249
0.42589026,16,332.45706415,589.32002390,294.80455983,589.21173710,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143,-2.04771890,-0.82421386,1.90022410,-0.16937114,0.63638775,-0.51293664,0.55065420,852.08716678,-1227.47439022,913.54051849,-1227.47439022
0.42589026,24,1792.49424543,791.37990833,1750.37773252,791.19098129,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143,-2.04771890,-0.82421386,1.90022410,-0.16937114,0.63638775,-0.51293664,0.55065420,1221.83487701,2006.60367481,1167.73997984,2006.60367481
0.42589026,35,1430.90600996,1015.20222566,1380.56320996,1014.97562455,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143,-2.04771890,-0.82421386,1.90022410,-0.16937114,0.63638775,-0.51293664,0.55065420,1983.09574605,3099.68343237,1867.98595432,3099.68343237
0.42589026,36,1341.69357256,721.80539298,1297.52207831,721.47176649,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143,-2.04771890,-0.82421386,1.90022410,-0.16937114,0.63638775,-0.51293664,0.55065420,1399.66886111,3761.15011987,1271.49811034,3761.15011987
0.42589026,38,586.60866254,682.18498693,547.50023528,681.93320111,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143,-2.04771890,-0.82421386,1.90022410,-0.16937114,0.63638775,-0.51293664,0.55065420,554.53559561,-2446.04441630,662.52240429,-2446.04441630
0.42589026,40,799.69494873,709.55763902,756.64253591,709.21507757,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143,-2.04771890,-0.82421386,1.90022410,-0.16937114,0.63638775,-0.51293664,0.55065420,-47.74437676,-6190.63523147,217.60402734,-6190.63523147
0.42589026,41,909.99122996,881.56184085,863.25569088,881.24905278,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143,-2.04771890,-0.82421386,1.90022410,-0.16937114,0.63638775,-0.51293664,0.55065420,-4962.19867648,-19032.26572131,-4130.60735251,-19032.26572131
0.42589026,43,1176.97147934,817.87631271,1131.01401605,817.64896173,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143,-2.04771890,-0.82421386,1.90022410,-0.16937114,0.63638775,-0.51293664,0.55065420,2298.75656842,6305.32392442,2059.71541746,6305.32392442
0.49589039,7,249.96290590,441.02061722,206.15593027,440.75106472,-2.15715710,-0.92902925,1.95403482,-0.21326028,0.12758077,0.92978213,0.27156558,-2.04312966,-0.82808286,1.90622296,-0.17166186,0.63684970,-0.51067154,0.55151541,1079.65666063,-1027.46158865,1142.53868364,-1027.46158865
0.49589039,10,1432.41617210,303.94641208,1389.01195833,303.57192746,-2.15715710,-0.92902925,1.95403482,-0.21326028,0.12758077,0.92978213,0.27156558,-2.04312966,-0.82808286,1.90622296,-0.17166186,0.63684970,-0.51067154,0.55151541,315.78463251,3144.45027756,213.67036129,3144.45027756
