time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w
0.02589026,6,1643.98082341,362.95680476,1602.69431777,362.93360879,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163
0.02589026,7,264.06136977,457.74980695,220.45065890,457.66110862,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163
0.02589026,10,1451.55886575,327.57384055,1407.94356109,327.20418086,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163
0.02589026,11,497.02435455,312.75882999,447.51913070,312.63069167,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163
0.02589026,16,342.55718034,601.12573071,304.88782766,601.07949377,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163
0.02589026,24,1816.61860663,819.70451386,1773.89124984,819.62989363,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163
0.02589026,36,1356.01643971,744.06125464,1311.29473676,743.99045006,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163
0.02589026,38,594.79943118,696.89615952,555.60809451,696.57648232,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163
0.02589026,40,808.12937075,726.64154810,764.86448887,726.24819366,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163
0.02589026,41,917.83350142,902.93240939,870.54907917,902.60476896,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163
0.02589026,43,1188.58761722,840.72256505,1142.17508827,840.52416937,-2.17818446,-0.91581941,1.93022203,-0.22529593,0.12809888,0.92641375,0.27311163
0.42589026,7,251.55756422,446.88632507,207.51539978,446.57650024,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143
0.42589026,10,1435.21097829,310.00519491,1391.79288192,309.60149214,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143
0.42589026,11,484.12033411,300.27030940,434.61627795,300.08901178,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143
0.42589026,16,332.45706415,589.32002390,294.80455983,589.21173710,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143
0.42589026,24,1792.49424543,791.37990833,1750.37773252,791.19098129,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143
0.42589026,35,1430.90600996,1015.20222566,1380.56320996,1014.97562455,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143
0.42589026,36,1341.69357256,721.80539298,1297.52207831,721.47176649,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143
0.42589026,38,586.60866254,682.18498693,547.50023528,681.93320111,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143
0.42589026,40,799.69494873,709.55763902,756.64253591,709.21507757,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143
0.42589026,41,909.99122996,881.56184085,863.25569088,881.24905278,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143
0.42589026,43,1176.97147934,817.87631271,1131.01401605,817.64896173,-2.16187071,-0.92494688,1.94817229,-0.21577933,0.12960864,0.92910838,0.27092143
0.49589039,7,249.96290590,441.02061722,206.15593027,440.75106472,-2.15715710,-0.92902925,1.95403482,-0.21326028,0.12758077,0.92978213,0.27156558
0.49589039,10,1432.41617210,303.94641208,1389.01195833,303.57192746,-2.15715710,-0.92902925,1.95403482,-0.21326028,0.12758077,0.92978213,0.27156558
0.49589039,11,482.26051944,294.54970122,432.81763684,294.31659069,-2.15715710,-0.92902925,1.95403482,-0.21326028,0.12758077,0.92978213,0.27156558
0.49589039,16,331.61089881,583.24865611,294.00234935,583.06901483,-2.15715710,-0.92902925,1.95403482,-0.21326028,0.12758077,0.92978213,0.27156558
0.49589039,24,1787.57471031,783.49434628,1745.74993662,783.35574448,-2.15715710,-0.92902925,1.95403482,-0.21326028,0.12758077,0.92978213,0.27156558
0.49589039,35,1427.24358988,1006.17006622,1377.13157374,1005.97889113,-2.15715710,-0.92902925,1.95403482,-0.21326028,0.12758077,0.92978213,0.27156558
0.49589039,36,1338.80692353,714.43655242,1294.88000752,714.23846523,-2.15715710,-0.92902925,1.95403482,-0.21326028,0.12758077,0.92978213,0.27156558
0.49589039,38,585.79916641,675.51133999,546.97907461,675.24866322,-2.15715710,-0.92902925,1.95403482,-0.21326028,0.12758077,0.92978213,0.27156558
0.49589039,40,798.46421053,702.56073005,755.68235442,702.11987726,-2.15715710,-0.92902925,1.95403482,-0.21326028,0.12758077,0.92978213,0.27156558
0.49589039,41,908.92625113,873.61887884,862.36809281,873.24420112,-2.15715710,-0.92902925,1.95403482,-0.21326028,0.12758077,0.92978213,0.27156558
0.49589039,43,1174.70946189,810.19586756,1129.04679986,809.89781410,-2.15715710,-0.92902925,1.95403482,-0.21326028,0.12758077,0.92978213,0.27156558
0.56589052,6,1621.03795209,332.63289117,1580.54687499,332.39601423,-2.15334525,-0.93273541,1.95911940,-0.21060999,0.12532111,0.93045373,0.27238528
0.56589052,7,251.41883167,434.16255879,207.86580566,433.84815394,-2.15334525,-0.93273541,1.95911940,-0.21060999,0.12532111,0.93045373,0.27238528
0.56589052,10,1431.96904178,298.38137192,1388.64919374,297.97114862,-2.15334525,-0.93273541,1.95911940,-0.21060999,0.12532111,0.93045373,0.27238528
0.56589052,11,483.06615390,288.14070451,433.54943471,287.88283995,-2.15334525,-0.93273541,1.95911940,-0.21060999,0.12532111,0.93045373,0.27238528
0.56589052,16,333.32934773,576.11963943,295.84637637,575.96024605,-2.15334525,-0.93273541,1.95911940,-0.21060999,0.12532111,0.93045373,0.27238528
0.56589052,24,1785.11087185,778.22582477,1743.65575546,778.01474082,-2.15334525,-0.93273541,1.95911940,-0.21060999,0.12532111,0.93045373,0.27238528
0.56589052,35,1424.54554513,998.20412026,1374.70648415,997.99608967,-2.15334525,-0.93273541,1.95911940,-0.21060999,0.12532111,0.93045373,0.27238528
0.56589052,36,1337.90129197,708.41503624,1293.98702810,708.09577537,-2.15334525,-0.93273541,1.95911940,-0.21060999,0.12532111,0.93045373,0.27238528
0.56589052,38,586.99399996,668.44297235,548.33767165,667.97916362,-2.15334525,-0.93273541,1.95911940,-0.21060999,0.12532111,0.93045373,0.27238528
0.56589052,40,799.04998223,695.45877443,756.35036998,694.99902818,-2.15334525,-0.93273541,1.95911940,-0.21060999,0.12532111,0.93045373,0.27238528
0.56589052,41,908.86962655,865.66907705,862.56684336,865.24609013,-2.15334525,-0.93273541,1.95911940,-0.21060999,0.12532111,0.93045373,0.27238528
0.56589052,43,1173.95674744,803.28174097,1128.43397987,802.94819966,-2.15334525,-0.93273541,1.95911940,-0.21060999,0.12532111,0.93045373,0.27238528
0.69589039,6,1625.30645491,320.47603143,1584.77068270,320.32978408,-2.14660066,-0.94041310,1.96796969,-0.20739494,0.12216455,0.93144373,0.27290233
0.69589039,7,259.12101795,415.50958576,215.74294191,415.21697262,-2.14660066,-0.94041310,1.96796969,-0.20739494,0.12216455,0.93144373,0.27290233
0.69589039,10,1435.81654109,285.26516360,1392.71845106,284.81018758,-2.14660066,-0.94041310,1.96796969,-0.20739494,0.12216455,0.93144373,0.27290233
0.69589039,11,488.72331549,270.72099010,439.60378922,270.48782259,-2.14660066,-0.94041310,1.96796969,-0.20739494,0.12216455,0.93144373,0.27290233
0.69589039,16,340.35739900,557.46538890,303.24559714,557.29352582,-2.14660066,-0.94041310,1.96796969,-0.20739494,0.12216455,0.93144373,0.27290233
0.69589039,24,1783.54758299,766.70099245,1742.14043362,766.58354551,-2.14660066,-0.94041310,1.96796969,-0.20739494,0.12216455,0.93144373,0.27290233
0.69589039,35,1420.92774292,982.53435507,1371.60185330,982.43814521,-2.14660066,-0.94041310,1.96796969,-0.20739494,0.12216455,0.93144373,0.27290233
0.69589039,36,1337.92071043,694.35500117,1294.38297702,694.26897488,-2.14660066,-0.94041310,1.96796969,-0.20739494,0.12216455,0.93144373,0.27290233
0.69589039,38,591.91045983,650.51070815,553.49735470,650.17357685,-2.14660066,-0.94041310,1.96796969,-0.20739494,0.12216455,0.93144373,0.27290233
0.69589039,40,802.33368184,678.33420076,759.97345262,677.96220074,-2.14660066,-0.94041310,1.96796969,-0.20739494,0.12216455,0.93144373,0.27290233
0.69589039,41,910.49573614,847.90020838,864.55506988,847.58756107,-2.14660066,-0.94041310,1.96796969,-0.20739494,0.12216455,0.93144373,0.27290233
0.69589039,43,1174.05406023,787.63439859,1128.83254420,787.43840960,-2.14660066,-0.94041310,1.96796969,-0.20739494,0.12216455,0.93144373,0.27290233
0.89589039,6,1610.89037751,312.70035854,1570.37953338,312.62962336,-2.13894854,-0.95156355,1.97688264,-0.20334624,0.12152731,0.93370777,0.26846080
0.89589039,7,248.21463387,403.05560723,204.57383716,402.76008965,-2.13894854,-0.95156355,1.97688264,-0.20334624,0.12152731,0.93370777,0.26846080
0.89589039,10,1423.73441031,276.85447432,1380.60522845,276.45567823,-2.13894854,-0.95156355,1.97688264,-0.20334624,0.12152731,0.93370777,0.26846080
0.89589039,11,480.12866653,258.50694476,430.68912650,258.28107906,-2.13894854,-0.95156355,1.97688264,-0.20334624,0.12152731,0.93370777,0.26846080
0.89589039,16,329.20326090,545.77022523,291.82199361,545.69206261,-2.13894854,-0.95156355,1.97688264,-0.20334624,0.12152731,0.93370777,0.26846080
0.89589039,24,1759.05124331,754.38814623,1718.08230919,754.29919785,-2.13894854,-0.95156355,1.97688264,-0.20334624,0.12152731,0.93370777,0.26846080
0.89589039,35,1400.56830427,966.56187406,1351.88602254,966.61532584,-2.13894854,-0.95156355,1.97688264,-0.20334624,0.12152731,0.93370777,0.26846080
0.89589039,36,1322.04414870,683.00663871,1278.72713996,682.84524796,-2.13894854,-0.95156355,1.97688264,-0.20334624,0.12152731,0.93370777,0.26846080
0.89589039,38,581.16673630,639.10887274,542.62088852,638.82656081,-2.13894854,-0.95156355,1.97688264,-0.20334624,0.12152731,0.93370777,0.26846080
