time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,valid_frame,gt_left_u,gt_left_v,gt_right_u,gt_right_v
-0.09541196,16,926.48757688,51.56866486,887.42332738,50.59608150,-0.29235935,2.00168304,1.63467893,0.02423607,0.03401059,0.99877003,0.02667740,-0.26665165,2.15439933,1.60050370,-0.46999900,0.51460042,0.51186054,0.50228093,1.00000000,892.30880134,45.20413931,854.03769096,45.20413931
-0.09541196,38,1141.91514402,212.87692809,1106.98712492,211.71670451,-0.29235935,2.00168304,1.63467893,0.02423607,0.03401059,0.99877003,0.02667740,-0.26665165,2.15439933,1.60050370,-0.46999900,0.51460042,0.51186054,0.50228093,1.00000000,1112.53596950,204.69047131,1078.64261278,204.69047131
-0.09541196,40,1331.04226784,286.74963985,1297.10882078,285.46116936,-0.29235935,2.00168304,1.63467893,0.02423607,0.03401059,0.99877003,0.02667740,-0.26665165,2.15439933,1.60050370,-0.46999900,0.51460042,0.51186054,0.50228093,1.00000000,1301.96527779,272.99574499,1269.25876967,272.99574499
-0.09541196,54,1162.70410433,37.06618740,1123.04389309,35.95175492,-0.29235935,2.00168304,1.63467893,0.02423607,0.03401059,0.99877003,0.02667740,-0.26665165,2.15439933,1.60050370,-0.46999900,0.51460042,0.51186054,0.50228093,1.00000000,1127.35724872,25.00101297,1088.34055158,25.00101297
0.10458804,16,850.50891987,60.76343573,811.59264048,59.95909406,-0.32606348,2.03299741,1.65576476,0.01341874,0.04327333,0.99805073,0.04286303,-0.29826770,2.18403919,1.61913743,-0.46293461,0.53207449,0.50885439,0.49361472,1.00000000,925.55598229,63.57518637,887.30574107,63.57518637
0.10458804,54,1084.50299477,37.03351416,1045.24709548,36.17318817,-0.32606348,2.03299741,1.65576476,0.01341874,0.04327333,0.99805073,0.04286303,-0.29826770,2.18403919,1.61913743,-0.46293461,0.53207449,0.50885439,0.49361472,1.00000000,1161.58494007,35.78200904,1122.33590674,35.78200904
0.30458804,16,959.74990805,87.71908726,921.39345853,87.16151000,-0.37138608,2.05945953,1.68263356,-0.00526763,0.04314209,0.99683047,0.06662908,-0.34362134,2.20810441,1.64678198,-0.46101376,0.55177786,0.50938454,0.47279477,1.00000000,979.33531681,94.43883736,941.12041368,94.43883736
0.30458804,54,1196.57227987,59.10723383,1156.96368949,58.28669837,-0.37138608,2.05945953,1.68263356,-0.00526763,0.04314209,0.99683047,0.06662908,-0.34362134,2.20810441,1.64678198,-0.46101376,0.55177786,0.50938454,0.47279477,1.00000000,1217.65699001,62.32136594,1178.08609561,62.32136594
0.50458804,16,993.06351070,112.77040970,954.44729263,112.00494548,-0.40865216,2.07611803,1.73425195,-0.01913608,0.03939715,0.99524908,0.08693143,-0.37271917,2.22393766,1.70018802,-0.45879323,0.56646046,0.51335843,0.45287354,1.00000000,1030.73733001,106.16901859,992.51164523,106.16901859
0.50458804,38,1220.70899676,261.12070856,1185.63717731,260.06422901,-0.40865216,2.07611803,1.73425195,-0.01913608,0.03939715,0.99524908,0.08693143,-0.37271917,2.22393766,1.70018802,-0.45879323,0.56646046,0.51335843,0.45287354,1.00000000,1258.51848026,256.91311553,1223.52353576,256.91311553
0.50458804,40,1423.83456069,324.45798069,1389.25887020,323.61802038,-0.40865216,2.07611803,1.73425195,-0.01913608,0.03939715,0.99524908,0.08693143,-0.37271917,2.22393766,1.70018802,-0.45879323,0.56646046,0.51335843,0.45287354,1.00000000,1466.04207217,320.26327440,1431.38762388,320.26327440
0.50458804,54,1231.11788711,80.22647670,1191.25017742,79.27360676,-0.40865216,2.07611803,1.73425195,-0.01913608,0.03939715,0.99524908,0.08693143,-0.37271917,2.22393766,1.70018802,-0.45879323,0.56646046,0.51335843,0.45287354,1.00000000,1272.21840842,71.16570129,1232.28659988,71.16570129
1.78458804,38,1229.07204738,128.19608469,1192.74306122,126.65055537,-0.63436897,2.07954353,2.21612196,-0.02503147,0.01279055,0.99697933,0.07240120,-0.60420746,2.22965825,2.19019450,-0.48303179,0.54917708,0.51709483,0.44463217,1.00000000,1250.33733887,116.97301069,1213.77150745,116.97301069
1.84458778,35,1756.42895647,512.32521970,1723.99265475,511.38702374,-0.66146431,2.07881650,2.22553361,-0.02755697,0.01144116,0.99708303,0.07024978,-0.63183741,2.22912106,2.20009393,-0.48607760,0.54867749,0.51546563,0.44382064,1.00000000,1746.87545757,508.23552254,1715.38135453,508.23552254
1.84458778,36,1745.86119629,318.63028030,1713.93014259,317.54375198,-0.66146431,2.07881650,2.22553361,-0.02755697,0.01144116,0.99708303,0.07024978,-0.63183741,2.22912106,2.20009393,-0.48607760,0.54867749,0.51546563,0.44382064,1.00000000,1737.32927813,313.78235989,1706.19073213,313.78235989
1.84458778,38,1251.17367106,128.91601553,1214.53016503,127.75047873,-0.66146431,2.07881650,2.22553361,-0.02755697,0.01144116,0.99708303,0.07024978,-0.63183741,2.22912106,2.20009393,-0.48607760,0.54867749,0.51546563,0.44382064,1.00000000,1247.17798921,117.62650982,1210.44925218,117.62650982
1.84458778,40,1460.90131659,210.32790882,1424.44374486,209.30341388,-0.66146431,2.07881650,2.22553361,-0.02755697,0.01144116,0.99708303,0.07024978,-0.63183741,2.22912106,2.20009393,-0.48607760,0.54867749,0.51546563,0.44382064,1.00000000,1457.49194949,200.35495942,1421.34322699,200.35495942
2.04458778,38,1240.01319243,122.01621676,1202.12516741,121.13229839,-0.74094302,2.08050552,2.21495220,-0.03097143,0.01721808,0.99802527,0.05185137,-0.71508262,2.23192031,2.18774554,-0.49437068,0.54443291,0.50251037,0.45461387,1.00000000,1204.81414256,119.15170451,1167.66045810,119.15170451
2.18458804,38,1198.92321344,128.82983188,1160.88531338,127.89493283,-0.79118500,2.09387761,2.18460786,-0.03404126,0.02416911,0.99803323,0.04676044,-0.76805534,2.24471251,2.15529967,-0.49520744,0.54665653,0.49486383,0.45939745,1.00000000,1192.33839300,126.97033544,1154.77320998,126.97033544
