time_s,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8,x,y,z,w,rot_x,rot_y,rot_z
1.71842330,-0.99702394,0.07064328,0.00683267,0.03010116,0.04407606,0.08469354,-0.02447277,0.08469354,0.16765972,-0.06220029,-0.02447277,-0.06220029,0.47195152,-0.03085932,-0.15633455,0.18184484,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,0.07570525,-0.66339993,-10.64804840,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-0.33553664,2.03901999,1.65931253,0.05231051,0.00966059,0.04099288,0.99774239
1.72336333,-0.99699008,0.07107470,0.00719697,0.03012244,0.04422128,0.08483597,-0.02464897,0.08483598,0.16767503,-0.06237842,-0.02464896,-0.06237843,0.47204101,-0.01646954,-0.16722891,0.17806918,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-0.05314308,-0.53826535,-10.35657215,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-0.33669723,2.03971928,1.65982185,0.05309400,0.00917757,0.04086071,0.99771098
1.73077325,-0.99693769,0.07170028,0.00775315,0.03023625,0.04449105,0.08508250,-0.02491996,0.08508250,0.16766689,-0.06268793,-0.02491997,-0.06268793,0.47215827,0.00474077,-0.16490422,0.17218564,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-0.03172131,-0.40199935,-10.30393410,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-0.33783909,2.04040061,1.66034074,0.05380356,0.00870163,0.04075271,0.99768165
1.73324314,-0.99691999,0.07190636,0.00792235,0.03028623,0.04458692,0.08516914,-0.02500295,0.08516914,0.16766379,-0.06279034,-0.02500295,-0.06279033,0.47219601,0.01160133,-0.15957434,0.17113588,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,0.00168381,-0.36584941,-10.34212112,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-0.33899747,2.04108558,1.66088545,0.05446730,0.00821941,0.04066356,0.99765336
1.74065332,-0.99686438,0.07254644,0.00840160,0.03046088,0.04489318,0.08544447,-0.02523828,0.08544447,0.16765430,-0.06308274,-0.02523828,-0.06308275,0.47231179,0.02477950,-0.15418658,0.18254691,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-0.02928228,-0.30890220,-10.27280426,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-0.34024483,2.04181688,1.66149280,0.05512684,0.00770220,0.04058959,0.99762427
1.74559335,-0.99682581,0.07299396,0.00873123,0.03056052,0.04509286,0.08562576,-0.02539948,0.08562577,0.16765082,-0.06326837,-0.02539948,-0.06326837,0.47239469,0.02589128,-0.16364298,0.18686014,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-0.07467075,-0.31653368,-10.10088634,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-0.34137906,2.04247689,1.66206394,0.05568424,0.00723501,0.04054129,0.99759878
1.75053338,-0.99678612,0.07345641,0.00909977,0.03064038,0.04528817,0.08580355,-0.02557929,0.08580356,0.16764644,-0.06346545,-0.02557928,-0.06346544,0.47248079,0.02384835,-0.17839157,0.19168793,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-0.07228468,-0.35708064,-9.92186451,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-0.34245157,2.04309724,1.66262065,0.05618059,0.00679697,0.04051151,0.99757524
1.75547316,-0.99674541,0.07392161,0.00950112,0.03072318,0.04549123,0.08598672,-0.02577531,0.08598672,0.16763993,-0.06368440,-0.02577530,-0.06368440,0.47256407,0.02760584,-0.18939963,0.19490888,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-0.03400150,-0.40442064,-9.81448650,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-0.34371625,2.04382474,1.66329779,0.05673451,0.00628444,0.04049569,0.99754789
1.77029325,-0.99661833,0.07533558,0.01083129,0.03097028,0.04612586,0.08654824,-0.02642568,0.08654823,0.16759454,-0.06442205,-0.02642569,-0.06442205,0.47280853,0.02298645,-0.20995341,0.18889537,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-0.11279508,-0.55082536,-9.91963196,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-0.34714098,2.04577918,1.66524095,0.05812205,0.00490031,0.04055473,0.99747337
1.78511335,-0.99650174,0.07654344,0.01214339,0.03127193,0.04676165,0.08708728,-0.02706889,0.08708727,0.16751127,-0.06520022,-0.02706889,-0.06520023,0.47300551,0.03732233,-0.19453495,0.15001291,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-0.14386708,-0.62513077,-10.08203983,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-0.35037791,2.04761511,1.66721600,0.05935361,0.00356898,0.04073819,0.99739902
