time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,valid_frame,gt_left_u,gt_left_v,gt_right_u,gt_right_v
0.05758399,7,937.45178091,301.05140383,896.42022536,300.93530821,-0.69692978,1.77436101,2.10344638,-0.22837007,0.02439544,0.97293780,0.02537658,-0.67117133,1.92578626,2.08048700,-0.59042115,0.61824806,0.37179587,0.36185638,1.00000000,924.25821858,312.96864797,883.77141903,312.96864797
0.05758399,11,1270.58675894,296.19090067,1229.35238276,295.85590518,-0.69692978,1.77436101,2.10344638,-0.22837007,0.02439544,0.97293780,0.02537658,-0.67117133,1.92578626,2.08048700,-0.59042115,0.61824806,0.37179587,0.36185638,1.00000000,1254.66534019,306.84371118,1214.16965299,306.84371118
0.05758399,12,363.86238823,49.62197216,308.72392912,49.01238765,-0.69692978,1.77436101,2.10344638,-0.22837007,0.02439544,0.97293780,0.02537658,-0.67117133,1.92578626,2.08048700,-0.59042115,0.61824806,0.37179587,0.36185638,1.00000000,345.95171954,61.01779965,291.93510729,61.01779965
0.05758399,16,828.54103744,433.13845790,791.99119393,433.16742262,-0.69692978,1.77436101,2.10344638,-0.22837007,0.02439544,0.97293780,0.02537658,-0.67117133,1.92578626,2.08048700,-0.59042115,0.61824806,0.37179587,0.36185638,1.00000000,818.09163437,442.40380956,781.86150871,442.40380956
0.05758399,35,1583.62778191,984.98310448,1550.61819167,984.86362972,-0.69692978,1.77436101,2.10344638,-0.22837007,0.02439544,0.97293780,0.02537658,-0.67117133,1.92578626,2.08048700,-0.59042115,0.61824806,0.37179587,0.36185638,1.00000000,1577.48864105,989.21573053,1545.17863943,989.21573053
0.05758399,36,1530.83683313,781.75025707,1500.33840632,781.73469083,-0.69692978,1.77436101,2.10344638,-0.22837007,0.02439544,0.97293780,0.02537658,-0.67117133,1.92578626,2.08048700,-0.59042115,0.61824806,0.37179587,0.36185638,1.00000000,1523.27091058,786.98853224,1493.47634856,786.98853224
0.05758399,38,1046.33592093,598.18405799,1011.50615402,598.11513595,-0.69692978,1.77436101,2.10344638,-0.22837007,0.02439544,0.97293780,0.02537658,-0.67117133,1.92578626,2.08048700,-0.59042115,0.61824806,0.37179587,0.36185638,1.00000000,1037.47394383,606.15501657,1003.18139275,606.15501657
0.05758399,40,1247.74106231,676.92510145,1213.16926530,676.77557894,-0.69692978,1.77436101,2.10344638,-0.22837007,0.02439544,0.97293780,0.02537658,-0.67117133,1.92578626,2.08048700,-0.59042115,0.61824806,0.37179587,0.36185638,1.00000000,1238.81043610,682.87547374,1204.68559929,682.87547374
0.05758399,41,1324.36517018,829.69264473,1288.83545309,829.85237773,-0.69692978,1.77436101,2.10344638,-0.22837007,0.02439544,0.97293780,0.02537658,-0.67117133,1.92578626,2.08048700,-0.59042115,0.61824806,0.37179587,0.36185638,1.00000000,1317.55612973,834.95614293,1282.38391257,834.95614293
0.05758399,42,1269.14197575,967.24701447,1230.04502719,967.54606601,-0.69692978,1.77436101,2.10344638,-0.22837007,0.02439544,0.97293780,0.02537658,-0.67117133,1.92578626,2.08048700,-0.59042115,0.61824806,0.37179587,0.36185638,1.00000000,1264.64597714,974.12929456,1225.71332464,974.12929456
0.65758399,7,927.44234850,297.73283618,886.48116672,297.52858336,-0.69167895,1.76164581,2.10970528,-0.22538128,0.02112992,0.97383708,0.01995323,-0.66794405,1.91345098,2.08719152,-0.59366942,0.61279552,0.37274281,0.36483019,1.00000000,912.51826673,304.60784091,872.05116373,304.60784091
