id,x,y,z
10,-3.033533935546875,3.0422041015625,2.0743701171875
11,-2.970394287109375,3.0834033203125,0.8213216552734375
12,-3.0641362304687503,-3.0514670410156253,2.01356396484375
13,-3.063553466796875,-0.0026942806243896483,1.219844970703125
15,0.1977923583984375,-0.8907658081054688,2.84421142578125
16,3.00474365234375,2.959014404296875,0.9363551635742188
6,2.986703857421875,2.97700341796875,2.1949648437500002
9,2.989371337890625,-3.0017294921875,2.068913818359375
