id,x,y,z
10,-3.035381591796875,0.007085975170135498,1.2869102783203126
11,-2.997884033203125,3.057002685546875,2.13221533203125
12,3.02867138671875,3.0169929199218752,2.140653076171875
4,-3.02325146484375,-3.044986572265625,2.116600341796875
5,0.2996104431152344,-1.087468505859375,2.808676513671875
6,3.0688708496093753,2.965560302734375,0.8436478881835938
7,-2.958780029296875,3.099297119140625,0.8519234619140625
9,2.977212890625,-3.024766845703125,2.0980126953125002
