time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w
0.56777570,16,936.63755636,125.87384187,900.56764219,125.79013290,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438
0.56777570,35,1553.46093612,663.54664926,1524.90665844,663.33740690,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438
0.56777570,36,1551.75549200,491.46572361,1523.73290938,491.44029533,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438
0.56777570,38,1130.45874207,298.94549684,1097.28304896,298.61815767,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438
0.56777570,40,1308.56437707,385.21694677,1276.16808398,384.95699582,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438
0.56777570,41,1354.91873823,525.43478446,1323.02147251,525.28578125,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438
0.56777570,42,1287.29836250,636.56844205,1253.85097848,636.30106947,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438
0.56777570,44,1823.92415779,523.99589669,1799.98437791,523.97647728,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438
0.70777570,16,938.79255200,126.58301933,902.80794566,126.56553208,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229
0.70777570,35,1556.96531856,667.07604793,1528.39473185,667.10030659,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229
0.70777570,36,1555.71462204,494.42886460,1527.58635872,494.55287643,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229
0.70777570,38,1133.06594507,300.29308132,1099.97822791,300.03642764,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229
0.70777570,40,1311.53334181,387.14806482,1279.25151080,387.07251701,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229
0.70777570,41,1357.83788832,528.00184613,1326.05963745,528.02272691,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229
0.70777570,42,1290.00173571,639.39997787,1256.57277023,639.23942978,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229
0.90777571,11,1399.49692245,30.36618932,1357.18365144,30.45097163,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851
0.90777571,16,935.34639598,137.37466280,899.36533323,137.52520263,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851
0.90777571,35,1553.18376421,681.15449824,1524.59940838,681.23926906,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851
0.90777571,36,1551.29726457,507.71044459,1523.17248898,507.73996625,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851
0.90777571,38,1129.18483866,311.99288290,1096.06169235,311.80529170,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851
0.90777571,40,1307.51540626,399.52274867,1275.04454133,399.57066633,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851
0.90777571,41,1353.86615459,541.10355180,1321.94697896,541.15206824,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851
0.90777571,42,1286.04685713,653.02847457,1252.50145464,653.07013450,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851
0.90777571,43,1476.11073354,541.13051398,1446.46785239,541.12823825,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851
1.50777571,7,1053.63800642,30.90376910,1012.04293333,30.76422587,-0.31750821,1.92627886,2.00206317,-0.07116836,-0.01732944,0.99692881,0.02770743
1.50777571,11,1392.72515405,47.03669005,1350.44167477,47.01156976,-0.31750821,1.92627886,2.00206317,-0.07116836,-0.01732944,0.99692881,0.02770743
1.50777571,16,929.65854383,152.75919589,893.56150875,152.56616758,-0.31750821,1.92627886,2.00206317,-0.07116836,-0.01732944,0.99692881,0.02770743
1.50777571,35,1549.78453178,694.20831077,1521.12467047,694.41745840,-0.31750821,1.92627886,2.00206317,-0.07116836,-0.01732944,0.99692881,0.02770743
1.50777571,36,1546.53684878,520.79708833,1518.53199773,520.94261559,-0.31750821,1.92627886,2.00206317,-0.07116836,-0.01732944,0.99692881,0.02770743
1.50777571,38,1123.82316565,326.20801364,1090.66080916,326.05805027,-0.31750821,1.92627886,2.00206317,-0.07116836,-0.01732944,0.99692881,0.02770743
1.50777571,40,1302.49795602,413.49767338,1270.03459230,413.25023019,-0.31750821,1.92627886,2.00206317,-0.07116836,-0.01732944,0.99692881,0.02770743
1.50777571,41,1349.62763263,554.60114358,1317.54465623,554.57755627,-0.31750821,1.92627886,2.00206317,-0.07116836,-0.01732944,0.99692881,0.02770743
1.50777571,42,1282.05305298,666.54413332,1248.32249358,666.49155421,-0.31750821,1.92627886,2.00206317,-0.07116836,-0.01732944,0.99692881,0.02770743
1.77777558,7,1051.46070251,32.12414813,1009.92809192,31.92743555,-0.31709261,1.92507806,2.00166248,-0.07095530,-0.01837550,0.99687882,0.02933070
1.77777558,11,1390.13089363,49.28912965,1348.03814842,49.18547609,-0.31709261,1.92507806,2.00166248,-0.07095530,-0.01837550,0.99687882,0.02933070
1.77777558,16,927.76821583,153.30933924,891.70403063,153.24887188,-0.31709261,1.92507806,2.00166248,-0.07095530,-0.01837550,0.99687882,0.02933070
1.77777558,35,1548.36301254,695.81855877,1519.87313341,695.80760429,-0.31709261,1.92507806,2.00166248,-0.07095530,-0.01837550,0.99687882,0.02933070
1.77777558,36,1544.88557755,522.56191322,1516.91516759,522.69711731,-0.31709261,1.92507806,2.00166248,-0.07095530,-0.01837550,0.99687882,0.02933070
1.77777558,38,1122.09360792,327.12751947,1088.93845719,326.95078288,-0.31709261,1.92507806,2.00166248,-0.07095530,-0.01837550,0.99687882,0.02933070
1.77777558,40,1300.78342638,414.79464041,1268.40054112,414.56753460,-0.31709261,1.92507806,2.00166248,-0.07095530,-0.01837550,0.99687882,0.02933070
1.77777558,42,1280.63570545,667.56640549,1246.87367872,667.46930061,-0.31709261,1.92507806,2.00166248,-0.07095530,-0.01837550,0.99687882,0.02933070
