time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,valid_frame,gt_left_u,gt_left_v,gt_right_u,gt_right_v
0.56777570,16,936.63755636,125.87384187,900.56764219,125.79013290,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.27240967,2.08759120,2.00079817,0.53567202,-0.52891579,-0.49444537,-0.43454269,1.00000000,923.93079969,126.86223232,888.37703659,126.86223232
0.56777570,35,1553.46093612,663.54664926,1524.90665844,663.33740690,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.27240967,2.08759120,2.00079817,0.53567202,-0.52891579,-0.49444537,-0.43454269,1.00000000,1538.40074877,663.94918641,1510.71649339,663.94918641
0.56777570,36,1551.75549200,491.46572361,1523.73290938,491.44029533,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.27240967,2.08759120,2.00079817,0.53567202,-0.52891579,-0.49444537,-0.43454269,1.00000000,1536.36567418,492.77865588,1509.20620918,492.77865588
0.56777570,38,1130.45874207,298.94549684,1097.28304896,298.61815767,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.27240967,2.08759120,2.00079817,0.53567202,-0.52891579,-0.49444537,-0.43454269,1.00000000,1117.66870619,301.49684424,1085.35635689,301.49684424
0.56777570,40,1308.56437707,385.21694677,1276.16808398,384.95699582,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.27240967,2.08759120,2.00079817,0.53567202,-0.52891579,-0.49444537,-0.43454269,1.00000000,1294.94079456,386.49858952,1263.38978794,386.49858952
0.56777570,41,1354.91873823,525.43478446,1323.02147251,525.28578125,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.27240967,2.08759120,2.00079817,0.53567202,-0.52891579,-0.49444537,-0.43454269,1.00000000,1341.11678582,525.54041872,1310.02344932,525.54041872
0.56777570,42,1287.29836250,636.56844205,1253.85097848,636.30106947,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.27240967,2.08759120,2.00079817,0.53567202,-0.52891579,-0.49444537,-0.43454269,1.00000000,1274.61847450,636.31868677,1241.81383676,636.31868677
0.56777570,44,1823.92415779,523.99589669,1799.98437791,523.97647728,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.27240967,2.08759120,2.00079817,0.53567202,-0.52891579,-0.49444537,-0.43454269,1.00000000,1802.67338009,525.36305307,1779.77497192,525.36305307
0.70777570,16,938.79255200,126.58301933,902.80794566,126.56553208,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.27724833,2.08523283,1.99759870,0.53759875,-0.52927587,-0.49303726,-0.43332308,1.00000000,921.81205117,132.88779088,886.27188627,132.88779088
0.70777570,35,1556.96531856,667.07604793,1528.39473185,667.10030659,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.27724833,2.08523283,1.99759870,0.53759875,-0.52927587,-0.49303726,-0.43332308,1.00000000,1535.99194235,670.76306188,1508.28876419,670.76306188
0.70777570,36,1555.71462204,494.42886460,1527.58635872,494.55287643,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.27724833,2.08523283,1.99759870,0.53759875,-0.52927587,-0.49303726,-0.43332308,1.00000000,1533.77868851,499.49074273,1506.62197289,499.49074273
0.70777570,38,1133.06594507,300.29308132,1099.97822791,300.03642764,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.27724833,2.08523283,1.99759870,0.53759875,-0.52927587,-0.49303726,-0.43332308,1.00000000,1115.32524629,307.63357678,1083.01460598,307.63357678
0.70777570,40,1311.53334181,387.14806482,1279.25151080,387.07251701,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.27724833,2.08523283,1.99759870,0.53759875,-0.52927587,-0.49303726,-0.43332308,1.00000000,1292.48571181,392.89798321,1260.93468369,392.89798321
0.70777570,41,1357.83788832,528.00184613,1326.05963745,528.02272691,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.27724833,2.08523283,1.99759870,0.53759875,-0.52927587,-0.49303726,-0.43332308,1.00000000,1338.65748674,532.00424814,1307.54771743,532.00424814
0.70777570,42,1290.00173571,639.39997787,1256.57277023,639.23942978,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.27724833,2.08523283,1.99759870,0.53759875,-0.52927587,-0.49303726,-0.43332308,1.00000000,1272.12991706,642.83781906,1239.28574636,642.83781906
