time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
0.56777570,16,936.63755636,125.87384187,900.56764219,125.79013290,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.23198205,2.11667356,1.96741104,0.53005304,-0.52999567,-0.49783910,-0.43623914,939.12744309,131.21527465,903.78290374,131.21527465
0.56777570,35,1553.46093612,663.54664926,1524.90665844,663.33740690,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.23198205,2.11667356,1.96741104,0.53005304,-0.52999567,-0.49783910,-0.43623914,1552.56250820,659.25086960,1524.97928023,659.25086960
0.56777570,36,1551.75549200,491.46572361,1523.73290938,491.44029533,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.23198205,2.11667356,1.96741104,0.53005304,-0.52999567,-0.49783910,-0.43623914,1550.37501635,488.48214115,1523.27189789,488.48214115
0.56777570,38,1130.45874207,298.94549684,1097.28304896,298.61815767,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.23198205,2.11667356,1.96741104,0.53005304,-0.52999567,-0.49783910,-0.43623914,1132.11894215,302.42498707,1099.96904417,302.42498707
0.56777570,40,1308.56437707,385.21694677,1276.16808398,384.95699582,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.23198205,2.11667356,1.96741104,0.53005304,-0.52999567,-0.49783910,-0.43623914,1309.11777137,385.59583114,1277.69879228,385.59583114
0.56777570,41,1354.91873823,525.43478446,1323.02147251,525.28578125,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.23198205,2.11667356,1.96741104,0.53005304,-0.52999567,-0.49783910,-0.43623914,1355.50476343,523.63638379,1324.56335510,523.63638379
0.56777570,42,1287.29836250,636.56844205,1253.85097848,636.30106947,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.23198205,2.11667356,1.96741104,0.53005304,-0.52999567,-0.49783910,-0.43623914,1289.72419758,634.62401945,1257.14186046,634.62401945
0.56777570,44,1823.92415779,523.99589669,1799.98437791,523.97647728,-0.29085173,1.93426159,2.01703692,-0.05822276,-0.01707425,0.99770861,0.02993438,-0.23198205,2.11667356,1.96741104,0.53005304,-0.52999567,-0.49783910,-0.43623914,1817.83269023,517.99814986,1794.91521237,517.99814986
0.70777570,16,938.79255200,126.58301933,902.80794566,126.56553208,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.23670246,2.11442059,1.96444778,0.53199017,-0.53036278,-0.49644427,-0.43502284,937.05313275,137.23802905,901.72436990,137.23802905
0.70777570,35,1556.96531856,667.07604793,1528.39473185,667.10030659,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.23670246,2.11442059,1.96444778,0.53199017,-0.53036278,-0.49644427,-0.43502284,1550.15703259,666.04882070,1522.55720165,666.04882070
0.70777570,36,1555.71462204,494.42886460,1527.58635872,494.55287643,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.23670246,2.11442059,1.96444778,0.53199017,-0.53036278,-0.49644427,-0.43502284,1547.78544684,495.19685124,1520.68714494,495.19685124
0.70777570,38,1133.06594507,300.29308132,1099.97822791,300.03642764,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.23670246,2.11442059,1.96444778,0.53199017,-0.53036278,-0.49644427,-0.43502284,1129.80934730,308.55911740,1097.66339268,308.55911740
0.70777570,40,1311.53334181,387.14806482,1279.25151080,387.07251701,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.23670246,2.11442059,1.96444778,0.53199017,-0.53036278,-0.49644427,-0.43502284,1306.68335957,391.99259724,1275.26666450,391.99259724
0.70777570,41,1357.83788832,528.00184613,1326.05963745,528.02272691,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.23670246,2.11442059,1.96444778,0.53199017,-0.53036278,-0.49644427,-0.43502284,1353.06678389,530.08811016,1322.11144414,530.08811016
0.70777570,42,1290.00173571,639.39997787,1256.57277023,639.23942978,-0.29590437,1.93182064,2.01354727,-0.06069419,-0.01776447,0.99757704,0.02899229,-0.23670246,2.11442059,1.96444778,0.53199017,-0.53036278,-0.49644427,-0.43502284,1287.27046479,641.11682787,1254.65162872,641.11682787
0.90777571,11,1399.49692245,30.36618932,1357.18365144,30.45097163,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851,-0.24820773,2.11372723,1.95931468,0.53531240,-0.53222992,-0.49244547,-0.43320827,1387.99782042,45.48163937,1347.03473290,45.48163937
0.90777571,16,935.34639598,137.37466280,899.36533323,137.52520263,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851,-0.24820773,2.11372723,1.95931468,0.53531240,-0.53222992,-0.49244547,-0.43320827,932.20007815,150.27057241,896.89419200,150.27057241
0.90777571,35,1553.18376421,681.15449824,1524.59940838,681.23926906,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851,-0.24820773,2.11372723,1.95931468,0.53531240,-0.53222992,-0.49244547,-0.43320827,1546.52819360,678.75961236,1518.88109886,678.75961236
0.90777571,36,1551.29726457,507.71044459,1523.17248898,507.73996625,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851,-0.24820773,2.11372723,1.95931468,0.53531240,-0.53222992,-0.49244547,-0.43320827,1543.05786737,507.65672767,1515.96117332,507.65672767
0.90777571,38,1129.18483866,311.99288290,1096.06169235,311.80529170,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851,-0.24820773,2.11372723,1.95931468,0.53531240,-0.53222992,-0.49244547,-0.43320827,1125.03643611,321.20483944,1092.88809290,321.20483944
0.90777571,40,1307.51540626,399.52274867,1275.04454133,399.57066633,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851,-0.24820773,2.11372723,1.95931468,0.53531240,-0.53222992,-0.49244547,-0.43320827,1301.98930357,404.58260708,1270.56650807,404.58260708
0.90777571,41,1353.86615459,541.10355180,1321.94697896,541.15206824,-0.30713936,1.93102056,2.00800807,-0.06622086,-0.01738775,0.99727962,0.02730851,-0.24820773,2.11372723,1.95931468,0.53531240,-0.53222992,-0.49244547,-0.43320827,1348.89753956,542.68934265,1317.89949253,542.68934265
