time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,valid_frame,gt_left_u,gt_left_v,gt_right_u,gt_right_v
0.05420788,13,554.51157667,233.21062677,512.09381465,233.63475249,0.60267545,0.44060183,2.04214367,0.05061570,0.24088167,-0.16101838,0.95576521,0.53584909,0.30187425,2.02227094,0.69873879,0.50798966,0.29263535,-0.40996971,0.00000000,551.96327765,416.08336811,510.92960671,416.08336811
0.05420788,18,112.65610396,256.12073269,70.72835245,256.00844824,0.60267545,0.44060183,2.04214367,0.05061570,0.24088167,-0.16101838,0.95576521,0.53584909,0.30187425,2.02227094,0.69873879,0.50798966,0.29263535,-0.40996971,0.00000000,116.63177627,425.16254581,76.89445774,425.16254581
0.25420788,13,553.79249062,228.80289610,511.27999364,229.21984369,0.59902869,0.44139554,2.04448781,0.05010845,0.23978245,-0.16188602,0.95592176,0.53203590,0.30273183,2.02473000,0.69847067,0.50733624,0.29255896,-0.41128812,0.00000000,554.79849911,413.60110487,513.84065210,413.60110487
0.25420788,18,112.05799261,251.29420295,69.83482076,251.04198633,0.59902869,0.44139554,2.04448781,0.05010845,0.23978245,-0.16188602,0.95592176,0.53203590,0.30273183,2.02473000,0.69847067,0.50733624,0.29255896,-0.41128812,0.00000000,120.84561889,422.65949685,81.20987315,422.65949685
0.59420814,13,562.65000943,226.04437612,520.22541959,226.31414363,0.59270188,0.43938572,2.04884027,0.05076084,0.23723279,-0.16464027,0.95605309,0.52500386,0.30109393,2.02888064,0.69903436,0.50444133,0.29283616,-0.41368696,0.00000000,562.11774304,409.88560506,521.30144181,409.88560506
0.59420814,18,124.56008578,249.77540917,82.50083454,249.68061438,0.59270188,0.43938572,2.04884027,0.05076084,0.23723279,-0.16464027,0.95605309,0.52500386,0.30109393,2.02888064,0.69903436,0.50444133,0.29283616,-0.41368696,0.00000000,131.17541632,420.61377892,91.75073344,420.61377892
0.65420788,13,562.98986194,224.49838163,520.57054071,224.85878433,0.59180560,0.44007977,2.04988528,0.05007140,0.23687367,-0.16550327,0.95602947,0.52392569,0.30184408,2.03015608,0.69894456,0.50415841,0.29221429,-0.41462225,0.00000000,564.66186562,408.57996748,523.89169939,408.57996748
0.65420788,18,125.13844158,248.64939880,83.19588617,248.45812531,0.59180560,0.44007977,2.04988528,0.05007140,0.23687367,-0.16550327,0.95602947,0.52392569,0.30184408,2.03015608,0.69894456,0.50415841,0.29221429,-0.41462225,0.00000000,134.83540911,419.06541677,95.48627899,419.06541677
0.72420801,13,564.44392541,223.23965046,521.88780210,223.49858551,0.59124660,0.44116670,2.05089851,0.04923160,0.23635578,-0.16619208,0.95608178,0.52324797,0.30295446,2.03141541,0.69864970,0.50399433,0.29171825,-0.41566665,0.00000000,566.69889360,406.67649125,525.96572929,406.67649125
0.72420801,18,127.39244822,247.22925793,85.11859620,247.05931156,0.59124660,0.44116670,2.05089851,0.04923160,0.23635578,-0.16619208,0.95608178,0.52324797,0.30295446,2.03141541,0.69864970,0.50399433,0.29171825,-0.41566665,0.00000000,137.80352147,416.77038023,98.51673571,416.77038023
0.79420814,13,567.35255724,221.13676040,524.76539727,221.36916796,0.59114627,0.44249902,2.05160037,0.04864701,0.23600644,-0.16621005,0.95619488,0.52319173,0.30424578,2.03225484,0.69825059,0.50415351,0.29163676,-0.41620109,0.00000000,566.82348829,405.18662677,526.10057941,405.18662677
0.79420814,18,131.23492259,244.72142720,89.18097375,244.70521578,0.59114627,0.44249902,2.05160037,0.04864701,0.23600644,-0.16621005,0.95619488,0.52319173,0.30424578,2.03225484,0.69825059,0.50415351,0.29163676,-0.41620109,0.00000000,138.13127149,414.86700977,98.85883353,414.86700977
0.99420814,13,568.63238114,217.60871151,526.28428283,217.84986514,0.59408975,0.44757363,2.05079291,0.04693074,0.23677439,-0.16468963,0.95635385,0.52663269,0.30901558,2.03189209,0.69706028,0.50621146,0.29121605,-0.41599295,0.00000000,562.86325928,404.23680049,522.09495460,404.23680049
