time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
0.05420788,13,554.51157667,233.21062677,512.09381465,233.63475249,0.60267545,0.44060183,2.04214367,0.05061570,0.24088167,-0.16101838,0.95576521,0.50582602,0.32742054,2.03390885,0.61364933,0.21157073,0.50856410,0.56571626,1081.94174319,-2275.56265094,1188.17718240,-2275.56265094
0.05420788,18,112.65610396,256.12073269,70.72835245,256.00844824,0.60267545,0.44060183,2.04214367,0.05061570,0.24088167,-0.16101838,0.95576521,0.50582602,0.32742054,2.03390885,0.61364933,0.21157073,0.50856410,0.56571626,895.16912756,-849.59746369,945.99174112,-849.59746369
0.25420788,13,553.79249062,228.80289610,511.27999364,229.21984369,0.59902869,0.44139554,2.04448781,0.05010845,0.23978245,-0.16188602,0.95592176,0.50202825,0.32834275,2.03626516,0.61381219,0.21210944,0.50938560,0.56459764,1090.48487482,-2291.34943659,1197.12391487,-2291.34943659
0.25420788,18,112.05799261,251.29420295,69.83482076,251.04198633,0.59902869,0.44139554,2.04448781,0.05010845,0.23978245,-0.16188602,0.95592176,0.50202825,0.32834275,2.03626516,0.61381219,0.21210944,0.50938560,0.56459764,899.14919236,-855.64292106,950.06527690,-855.64292106
0.59420814,13,562.65000943,226.04437612,520.22541959,226.31414363,0.59270188,0.43938572,2.04884027,0.05076084,0.23723279,-0.16464027,0.95605309,0.49508927,0.32688882,2.04024635,0.61343843,0.21193834,0.51241557,0.56232172,1106.19060750,-2336.52989399,1214.16536100,-2336.52989399
0.59420814,18,124.56008578,249.77540917,82.50083454,249.68061438,0.59270188,0.43938572,2.04884027,0.05076084,0.23723279,-0.16464027,0.95605309,0.49508927,0.32688882,2.04024635,0.61343843,0.21193834,0.51241557,0.56232172,903.80099588,-872.05190049,955.04507944,-872.05190049
0.65420788,13,562.98986194,224.49838163,520.57054071,224.85878433,0.59180560,0.44007977,2.04988528,0.05007140,0.23687367,-0.16550327,0.95602947,0.49404233,0.32770075,2.04146340,0.61400879,0.21209264,0.51271496,0.56136734,1111.80353177,-2352.55663631,1220.26002750,-2352.55663631
0.65420788,18,125.13844158,248.64939880,83.19588617,248.45812531,0.59180560,0.44007977,2.04988528,0.05007140,0.23687367,-0.16550327,0.95602947,0.49404233,0.32770075,2.04146340,0.61400879,0.21209264,0.51271496,0.56136734,906.53795094,-877.68434278,957.88972021,-877.68434278
0.72420801,13,564.44392541,223.23965046,521.88780210,223.49858551,0.59124660,0.44116670,2.05089851,0.04923160,0.23635578,-0.16619208,0.95608178,0.49338176,0.32886339,2.04264819,0.61453012,0.21252778,0.51296376,0.56040419,1118.52612848,-2364.35213928,1227.32960762,-2364.35213928
0.72420801,18,127.39244822,247.22925793,85.11859620,247.05931156,0.59124660,0.44116670,2.05089851,0.04923160,0.23635578,-0.16619208,0.95608178,0.49338176,0.32886339,2.04264819,0.61453012,0.21252778,0.51296376,0.56040419,910.11771389,-881.93625013,961.54413609,-881.93625013
