time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
0.05420788,13,554.51157667,233.21062677,512.09381465,233.63475249,0.60267545,0.44060183,2.04214367,0.05061570,0.24088167,-0.16101838,0.95576521,0.51681637,0.30993918,2.01001845,0.69685475,0.50715659,0.29197875,-0.41464932,559.30566663,413.68949945,518.46820749,413.68949945
0.05420788,18,112.65610396,256.12073269,70.72835245,256.00844824,0.60267545,0.44060183,2.04214367,0.05061570,0.24088167,-0.16101838,0.95576521,0.51681637,0.30993918,2.01001845,0.69685475,0.50715659,0.29197875,-0.41464932,127.70956909,420.97872727,88.24325189,420.97872727
0.25420788,13,553.79249062,228.80289610,511.27999364,229.21984369,0.59902869,0.44139554,2.04448781,0.05010845,0.23978245,-0.16188602,0.95592176,0.51303872,0.31080323,2.01242671,0.69658254,0.50649947,0.29189783,-0.41596479,562.12371779,411.21283737,521.36013294,411.21283737
0.25420788,18,112.05799261,251.29420295,69.83482076,251.04198633,0.59902869,0.44139554,2.04448781,0.05010845,0.23978245,-0.16188602,0.95592176,0.51303872,0.31080323,2.01242671,0.69658254,0.50649947,0.29189783,-0.41596479,131.86738499,418.48684533,92.50005610,418.48684533
0.59420814,13,562.65000943,226.04437612,520.22541959,226.31414363,0.59270188,0.43938572,2.04884027,0.05076084,0.23723279,-0.16464027,0.95605309,0.50611390,0.30926377,2.01647763,0.69714329,0.50359834,0.29215727,-0.41835878,569.39718885,407.51072885,528.77140017,407.51072885
0.59420814,18,124.56008578,249.77540917,82.50083454,249.68061438,0.59270188,0.43938572,2.04884027,0.05076084,0.23723279,-0.16464027,0.95605309,0.50611390,0.30926377,2.01647763,0.69714329,0.50359834,0.29215727,-0.41835878,142.07121839,416.45051684,102.91021686,416.45051684
0.65420788,13,562.98986194,224.49838163,520.57054071,224.85878433,0.59180560,0.44007977,2.04988528,0.05007140,0.23687367,-0.16550327,0.95602947,0.50505139,0.31001685,2.01773120,0.69704874,0.50331524,0.29153264,-0.41929171,571.92573567,406.21023101,531.34480516,406.21023101
0.65420788,18,125.13844158,248.64939880,83.19588617,248.45812531,0.59180560,0.44007977,2.04988528,0.05007140,0.23687367,-0.16550327,0.95602947,0.50505139,0.31001685,2.01773120,0.69704874,0.50331524,0.29153264,-0.41929171,145.68546847,414.91006254,106.59810727,414.91006254
0.72420801,13,564.44392541,223.23965046,521.88780210,223.49858551,0.59124660,0.44116670,2.05089851,0.04923160,0.23635578,-0.16619208,0.95608178,0.50438977,0.31111900,2.01896070,0.69674879,0.50314979,0.29103463,-0.42033350,573.95152932,404.31399859,533.40632504,404.31399859
0.72420801,18,127.39244822,247.22925793,85.11859620,247.05931156,0.59124660,0.44116670,2.05089851,0.04923160,0.23635578,-0.16619208,0.95608178,0.50438977,0.31111900,2.01896070,0.69674879,0.50314979,0.29103463,-0.42033350,148.61476778,412.62717068,109.58789680,412.62717068
0.79420814,13,567.35255724,221.13676040,524.76539727,221.36916796,0.59114627,0.44249902,2.05160037,0.04864701,0.23600644,-0.16621005,0.95619488,0.50433807,0.31239006,2.01978000,0.69634703,0.50330709,0.29095374,-0.42086662,574.07712163,402.82818118,533.54162054,402.82818118
0.79420814,18,131.23492259,244.72142720,89.18097375,244.70521578,0.59114627,0.44249902,2.05160037,0.04864701,0.23600644,-0.16621005,0.95619488,0.50433807,0.31239006,2.01978000,0.69634703,0.50330709,0.29095374,-0.42086662,148.93488461,410.73326286,109.92161061,410.73326286
0.99420814,13,568.63238114,217.60871151,526.28428283,217.84986514,0.59408975,0.44757363,2.05079291,0.04693074,0.23677439,-0.16468963,0.95635385,0.50772527,0.31705828,2.01943273,0.69515231,0.50536482,0.29054472,-0.42065833,570.14433750,401.87677281,529.56431681,401.87677281
0.99420814,18,133.16637621,239.95131771,91.25999455,239.82612296,0.59408975,0.44757363,2.05079291,0.04693074,0.23677439,-0.16468963,0.95635385,0.50772527,0.31705828,2.01943273,0.69515231,0.50536482,0.29054472,-0.42065833,143.93876268,407.87061773,104.85122692,407.87061773
1.05420788,13,565.79448683,217.70876082,523.60256956,217.93142109,0.59584738,0.44922311,2.04987532,0.04638135,0.23737482,-0.16368324,0.95640459,0.50973998,0.31850111,2.01866937,0.69467687,0.50645935,0.29050221,-0.42015646,567.56424506,402.14053874,526.94557671,402.14053874
1.05420788,18,129.02952161,239.12981675,87.52294769,239.05050326,0.59584738,0.44922311,2.04987532,0.04638135,0.23737482,-0.16368324,0.95640459,0.50973998,0.31850111,2.01866937,0.69467687,0.50645935,0.29050221,-0.42015646,140.46049165,407.31511415,101.31074955,407.31511415
1.12420801,13,562.09681021,217.72488794,519.85595954,217.87952996,0.59787287,0.45018435,2.04857680,0.04616684,0.23807450,-0.16308562,0.95634315,0.51189107,0.31935473,2.01747564,0.69457344,0.50718179,0.29032029,-0.41958133,565.78268619,403.16232875,525.12959475,403.16232875
1.12420801,18,123.91518122,238.17240434,82.12225653,238.19596691,0.59787287,0.45018435,2.04857680,0.04616684,0.23807450,-0.16308562,0.95634315,0.51189107,0.31935473,2.01747564,0.69457344,0.50718179,0.29032029,-0.41958133,138.02937021,407.89521338,98.83164311,407.89521338
6.88420801,1,1190.59184667,489.63785947,1154.35919814,489.90048112,1.27021781,-0.89169689,1.99733978,0.17392651,0.18976815,-0.78167849,0.56807823,1.13291869,-0.81138461,1.98393463,0.86091914,-0.08336063,-0.12340670,-0.48645660,1205.79354924,686.66443165,1169.35970002,686.66443165
6.88420801,17,1532.94573099,513.30101736,1482.66573647,513.50981831,1.27021781,-0.89169689,1.99733978,0.17392651,0.18976815,-0.78167849,0.56807823,1.13291869,-0.81138461,1.98393463,0.86091914,-0.08336063,-0.12340670,-0.48645660,1560.24902776,716.28868588,1508.72551821,716.28868588
