time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
-0.12146385,20,1182.40692053,353.86875741,1147.38472380,353.76502253,0.46721168,0.55731188,2.04308167,0.01556259,0.27170314,0.12170307,0.95452792,0.44034241,0.39408007,2.03803981,0.53457183,0.63622694,0.45564451,-0.31911803,1176.83596321,369.25873461,1142.71623486,369.25873461
0.14853602,20,1179.82853189,365.05818480,1144.51403746,365.01368846,0.47365339,0.55992388,2.03571846,0.01466334,0.27571655,0.12206402,0.95334449,0.44700560,0.39663787,2.03129439,0.53550788,0.63849523,0.45295308,-0.31684169,1176.43553273,379.49555915,1142.28077367,379.49555915
0.34853602,20,1186.41092012,373.23648103,1150.92604318,373.23099120,0.47775417,0.56368355,2.03153728,0.01230519,0.27817437,0.11978057,0.95295342,0.45061833,0.40045073,2.02826709,0.53641460,0.63984984,0.44929045,-0.31778869,1182.11957319,386.31423807,1147.90372520,386.31423807
0.41853589,20,1186.92586975,374.83214545,1151.69507454,374.86333183,0.47829770,0.56463011,2.03117529,0.01230640,0.27840443,0.11985173,0.95287727,0.45118622,0.40139295,2.02791995,0.53646965,0.63997115,0.44918347,-0.31760267,1181.76481124,386.82327908,1147.54455408,386.82327908
0.48853602,20,1186.40334061,375.58694632,1151.01966570,375.65866577,0.47821466,0.56556803,2.03105859,0.01212297,0.27841084,0.11979418,0.95288498,0.45110179,0.40232988,2.02786488,0.53640393,0.64004926,0.44906862,-0.31771864,1181.74472336,386.97023688,1147.52192904,386.97023688
0.68853602,20,1188.25081774,375.32843483,1152.74764137,375.47421374,0.47675921,0.56898123,2.03157187,0.01008708,0.27766126,0.11854090,0.95328407,0.44942898,0.40576772,2.02904026,0.53566662,0.64033495,0.44800454,-0.31988179,1184.66591176,386.44191053,1150.42412708,386.44191053
0.95853615,20,1191.35056213,376.49363038,1155.86442604,376.59529555,0.47646959,0.57232598,2.03013959,0.00752914,0.27790268,0.11751929,0.95336385,0.44905136,0.40911582,2.02850150,0.53491968,0.64139305,0.44619984,-0.32153009,1187.47884875,388.77396268,1153.21452935,388.77396268
1.01853589,20,1191.88409280,377.71030879,1156.47819774,377.73709059,0.47714777,0.57283289,2.02896744,0.00709579,0.27855964,0.11740557,0.95318943,0.44973985,0.40961907,2.02753355,0.53500683,0.64184605,0.44554362,-0.32139109,1187.87407088,390.65028900,1153.60380044,390.65028900
1.08853602,20,1192.59416593,378.93997996,1157.14458463,378.93775447,0.47814968,0.57340660,2.02737858,0.00672116,0.27946767,0.11759638,0.95290279,0.45084587,0.41017383,2.02612729,0.53506680,0.64249156,0.44490453,-0.32088639,1187.57314401,393.14175283,1153.29916469,393.14175283
1.55853615,5,1062.69803947,76.79858036,1007.51719510,76.60568187,0.50695921,0.58157719,1.99757082,0.00259474,0.29709514,0.11722354,0.94762135,0.48016539,0.41826395,1.99926577,0.53994990,0.65161084,0.43189734,-0.31196490,1056.18683262,104.00387694,1002.90968001,104.00387694
