time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
-0.12146385,20,1182.40692053,353.86875741,1147.38472380,353.76502253,0.46721168,0.55731188,2.04308167,0.01556259,0.27170314,0.12170307,0.95452792,0.46283481,0.40335849,2.00118017,0.54881942,0.67864326,0.40150080,-0.27755661,1167.81951853,555.43475452,1133.78429287,555.43475452
0.14853602,20,1179.82853189,365.05818480,1144.51403746,365.01368846,0.47365339,0.55992388,2.03571846,0.01466334,0.27571655,0.12206402,0.95334449,0.46918483,0.40586087,1.99423162,0.54955414,0.68068808,0.39866710,-0.27516999,1167.53824812,565.55615278,1133.41564682,565.55615278
0.34853602,20,1186.41092012,373.23648103,1150.92604318,373.23099120,0.47775417,0.56368355,2.03153728,0.01230519,0.27817437,0.11978057,0.95295342,0.47266057,0.40937431,1.99104962,0.55053456,0.68175834,0.39490036,-0.27599089,1173.29282235,572.46623974,1139.07506150,572.46623974
0.41853589,20,1186.92586975,374.83214545,1151.69507454,374.86333183,0.47829770,0.56463011,2.03117529,0.01230640,0.27840443,0.11985173,0.95287727,0.47320920,0.41031960,1.99069182,0.55057347,0.68187044,0.39478645,-0.27579923,1172.94514733,572.96370494,1138.72025126,572.96370494
0.48853602,20,1186.40334061,375.58694632,1151.01966570,375.65866577,0.47821466,0.56556803,2.03105859,0.01212297,0.27841084,0.11979418,0.95288498,0.47312615,0.41124206,1.99063410,0.55051691,0.68193878,0.39466401,-0.27591838,1172.92703284,573.10955053,1138.69881747,573.10955053
0.68853602,20,1188.25081774,375.32843483,1152.74764137,375.47421374,0.47675921,0.56898123,2.03157187,0.01008708,0.27766126,0.11854090,0.95328407,0.47154388,0.41448560,1.99181714,0.54995769,0.68213883,0.39355126,-0.27811969,1175.83771263,572.65924135,1141.59366406,572.65924135
0.95853615,20,1191.35056213,376.49363038,1155.86442604,376.59529555,0.47646959,0.57232598,2.03013959,0.00752914,0.27790268,0.11751929,0.95336385,0.47117725,0.41761676,1.99123476,0.54934154,0.68304662,0.39164426,-0.27979628,1178.67708670,575.04719766,1144.39897718,575.04719766
1.01853589,20,1191.88409280,377.71030879,1156.47819774,377.73709059,0.47714777,0.57283289,2.02896744,0.00709579,0.27855964,0.11740557,0.95318943,0.47181851,0.41808284,1.99023036,0.54941477,0.68344567,0.39095580,-0.27964082,1179.09651920,576.92222730,1144.80288132,576.92222730
1.08853602,20,1192.59416593,378.93997996,1157.14458463,378.93775447,0.47814968,0.57340660,2.02737858,0.00672116,0.27946767,0.11759638,0.95290279,0.47285183,0.41862150,1.98877752,0.54942908,0.68403598,0.39027316,-0.27912241,1178.82855198,579.39282382,1144.51833585,579.39282382
1.55853615,5,1062.69803947,76.79858036,1007.51719510,76.60568187,0.50695921,0.58157719,1.99757082,0.00259474,0.29709514,0.11722354,0.94762135,0.50080151,0.42631818,1.96105700,0.55352750,0.69209515,0.37670364,-0.26964048,1049.74401986,301.97765130,998.28459542,301.97765130
1.55853615,31,701.98071956,500.62124366,656.43830271,500.32604960,0.50695921,0.58157719,1.99757082,0.00259474,0.29709514,0.11722354,0.94762135,0.50080151,0.42631818,1.96105700,0.55352750,0.69209515,0.37670364,-0.26964048,681.94282001,687.31244616,636.07882529,687.31244616
1.62853602,5,1059.46099441,85.19754375,1004.51798493,84.99791853,0.51450423,0.58660825,1.99146313,0.00130185,0.30044292,0.11898250,0.94634805,0.50878585,0.43124378,1.95532855,0.55297823,0.69463820,0.37466145,-0.26706113,1046.19159477,309.44811979,994.60837948,309.44811979
1.62853602,31,697.35648710,508.40328740,651.69750911,508.17172222,0.51450423,0.58660825,1.99146313,0.00130185,0.30044292,0.11898250,0.94634805,0.50878585,0.43124378,1.95532855,0.55297823,0.69463820,0.37466145,-0.26706113,675.73774538,695.22471605,629.61528311,695.22471605
1.75853615,5,1052.81267106,99.78070235,997.79507864,99.58649820,0.53066853,0.59671207,1.98111594,-0.00170651,0.30626510,0.11987344,0.94436697,0.52516027,0.44109242,1.94606283,0.55286218,0.69848178,0.36973550,-0.26412548,1044.81224830,321.40800690,992.94505664,321.40800690
1.75853615,31,687.76429624,522.12729173,641.79672188,521.95798730,0.53066853,0.59671207,1.98111594,-0.00170651,0.30626510,0.11987344,0.94436697,0.52516027,0.44109242,1.94606283,0.55286218,0.69848178,0.36973550,-0.26412548,669.59963957,708.31408111,623.03525009,708.31408111
1.88853602,5,1052.65342147,115.31751529,997.21920828,115.06212414,0.55402518,0.61196271,1.97149757,-0.00440741,0.31197435,0.12397399,0.94195678,0.54966378,0.45615625,1.93711941,0.55099274,0.70348114,0.36643993,-0.25931267,1035.83269368,330.15532874,983.54634952,330.15532874
1.88853602,31,682.50028408,536.59341029,636.26542183,536.45155714,0.55402518,0.61196271,1.97149757,-0.00440741,0.31197435,0.12397399,0.94195678,0.54966378,0.45615625,1.93711941,0.55099274,0.70348114,0.36643993,-0.25931267,653.83145407,719.24555781,606.61127467,719.24555781
2.02853602,5,1039.42937089,123.93090881,984.17351725,124.10444580,0.58000998,0.62935044,1.96734126,-0.00621700,0.31544614,0.13068260,0.93988139,0.57761378,0.47349227,1.93300432,0.54731307,0.70836888,0.36618849,-0.25410220,1020.80176020,330.62425215,968.05014903,330.62425215
