time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
-0.11758360,31,942.46521796,294.30990689,895.46726847,294.21074123,0.48294043,0.69608299,1.73415913,0.01493754,0.15867402,-0.01768913,0.98705953,0.40758721,0.57791553,1.70495277,0.53708256,0.35201959,0.47112991,0.60469921,2319.45010126,-33086.19932251,3708.56726036,-33086.19932251
-0.05758360,20,1519.56163566,142.17641450,1476.67317424,142.19963456,0.48446019,0.69639011,1.73420051,0.01483010,0.15900450,-0.01729673,0.98701492,0.40918433,0.57815895,1.70505256,0.53711637,0.35205737,0.47069282,0.60498750,326.15763926,2969.10992973,237.95106804,2969.10992973
-0.05758360,31,941.50436103,296.74222985,894.49981998,296.64627102,0.48446019,0.69639011,1.73420051,0.01483010,0.15900450,-0.01729673,0.98701492,0.40918433,0.57815895,1.70505256,0.53711637,0.35205737,0.47069282,0.60498750,2269.37776279,-32320.69252725,3627.54038725,-32320.69252725
0.01241628,31,941.25689977,297.77629842,894.19670907,297.64618814,0.48514574,0.69700249,1.73440111,0.01425053,0.15891407,-0.01719533,0.98703977,0.40992006,0.57871007,1.70537235,0.53734655,0.35247389,0.47042608,0.60474801,2272.53679811,-32092.59802363,3621.55444199,-32092.59802363
0.21241628,20,1519.86697340,142.81563412,1477.16914772,142.73474834,0.48403685,0.69815902,1.73611416,0.01358678,0.15704691,-0.01688133,0.98735337,0.40901421,0.57977003,1.70695397,0.53670748,0.35412737,0.47097386,0.60392260,317.05213347,2974.18189680,228.64018242,2974.18189680
0.21241628,31,941.07624871,294.71893168,894.19239435,294.51586542,0.48403685,0.69815902,1.73611416,0.01358678,0.15704691,-0.01688133,0.98735337,0.40901421,0.57977003,1.70695397,0.53670748,0.35412737,0.47097386,0.60392260,2344.19859598,-30751.71029370,3637.40658988,-30751.71029370
0.28241640,20,1519.60984931,140.62473338,1476.59991898,140.61436524,0.48417703,0.69835200,1.73617221,0.01381186,0.15698952,-0.01700641,0.98735723,0.40912007,0.57999872,1.70695539,0.53661427,0.35398264,0.47117345,0.60393459,316.13505803,2974.09030728,227.71477527,2974.09030728
0.28241640,31,940.16765929,292.74187539,893.22705987,292.57872262,0.48417703,0.69835200,1.73617221,0.01381186,0.15698952,-0.01700641,0.98735723,0.40912007,0.57999872,1.70695539,0.53661427,0.35398264,0.47117345,0.60393459,2350.01676292,-30796.11034717,3645.10416637,-30796.11034717
0.48241640,20,1521.98664040,142.75458313,1479.23220867,142.79983108,0.48832366,0.70169453,1.73284400,0.01067806,0.16003247,-0.02081320,0.98683449,0.41231993,0.58362231,1.70496834,0.54144799,0.35202518,0.47011927,0.60158143,346.75412569,2911.99344695,260.22375950,2911.99344695
0.48241640,31,942.87550305,295.36569087,896.03038485,295.34956552,0.48832366,0.70169453,1.73284400,0.01067806,0.16003247,-0.02081320,0.98683449,0.41231993,0.58362231,1.70496834,0.54144799,0.35202518,0.47011927,0.60158143,2605.57213968,-41002.66505267,4323.87102300,-41002.66505267
1.15241653,31,940.00758088,293.38221012,893.09879647,293.19916612,0.48909978,0.70666582,1.73773783,0.00776072,0.15798810,-0.02549193,0.98708076,0.41222120,0.58902796,1.71043024,0.54419998,0.35266050,0.47237881,0.59693821,3695.46144370,-57563.03039923,6097.29102630,-57563.03039923
1.22241640,20,1532.01998094,144.77067831,1489.50628228,144.59751203,0.49514875,0.70171532,1.73943492,0.00732514,0.15989788,-0.03473038,0.98649478,0.41604164,0.58539035,1.71287844,0.54943684,0.34735687,0.47599126,0.59236363,365.71003391,2743.39446817,284.11588381,2743.39446817
1.22241640,31,950.41064623,292.56212933,903.83379066,292.44740168,0.49514875,0.70171532,1.73943492,0.00732514,0.15989788,-0.03473038,0.98649478,0.41604164,0.58539035,1.71287844,0.54943684,0.34735687,0.47599126,0.59236363,-45938.96868988,975281.98765930,-86270.94068928,975281.98765930
1.28241640,20,1560.51203674,143.25811164,1517.84559885,143.31677153,0.50288496,0.69680910,1.74043466,0.00839267,0.16339752,-0.04124144,0.98566185,0.42206094,0.58154659,1.71442101,0.55334193,0.34152563,0.47795833,0.59053263,384.74379912,2669.37243030,305.32087064,2669.37243030
1.28241640,31,973.64718422,294.11760626,926.99341113,294.04354834,0.50288496,0.69680910,1.74043466,0.00839267,0.16339752,-0.04124144,0.98566185,0.42206094,0.58154659,1.71442101,0.55334193,0.34152563,0.47795833,0.59053263,-2166.52148615,70212.45495264,-5054.68390998,70212.45495264
1.42241640,13,133.68568885,60.82034421,81.14857701,60.76805351,0.51796095,0.69051286,1.73683822,0.01242444,0.17170120,-0.04584218,0.98400321,0.43551646,0.57628240,1.71136305,0.55695220,0.33200551,0.47761241,0.59284313,1086.03938591,-902.91436450,1148.97443182,-902.91436450
1.42241640,20,1596.25968065,149.54335829,1551.99785026,149.75041029,0.51796095,0.69051286,1.73683822,0.01242444,0.17170120,-0.04584218,0.98400321,0.43551646,0.57628240,1.71136305,0.55695220,0.33200551,0.47761241,0.59284313,416.39502559,2617.91813685,338.43437897,2617.91813685
1.42241640,31,998.15227250,308.46874142,950.78649786,308.61966568,0.51796095,0.69051286,1.73683822,0.01242444,0.17170120,-0.04584218,0.98400321,0.43551646,0.57628240,1.71136305,0.55695220,0.33200551,0.47761241,0.59284313,-259.09071422,40242.53634616,-1912.46191376,40242.53634616
