time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,valid_frame,gt_left_u,gt_left_v,gt_right_u,gt_right_v
-0.11758360,31,942.46521796,294.30990689,895.46726847,294.21074123,0.48294043,0.69608299,1.73415913,0.01493754,0.15867402,-0.01768913,0.98705953,0.46320793,0.54385665,1.71083967,0.58247061,0.57111274,0.40226608,-0.41562030,0.00000000,927.75906471,488.38809852,882.47083633,488.38809852
-0.05758360,20,1519.56163566,142.17641450,1476.67317424,142.19963456,0.48446019,0.69639011,1.73420051,0.01483010,0.15900450,-0.01729673,0.98701492,0.46483672,0.54414596,1.71090536,0.58235421,0.57150248,0.40222270,-0.41528954,0.00000000,1479.29884311,362.89898107,1439.68176296,362.89898107
-0.05758360,31,941.50436103,296.74222985,894.49981998,296.64627102,0.48446019,0.69639011,1.73420051,0.01483010,0.15900450,-0.01729673,0.98701492,0.46483672,0.54414596,1.71090536,0.58235421,0.57150248,0.40222270,-0.41528954,0.00000000,926.84380524,488.83676033,881.53252793,488.83676033
0.01241628,31,941.25689977,297.77629842,894.19670907,297.64618814,0.48514574,0.69700249,1.73440111,0.01425053,0.15891407,-0.01719533,0.98703977,0.46558447,0.54472494,1.71127251,0.58197902,0.57180301,0.40203259,-0.41558577,0.00000000,926.67889800,488.37800072,881.35818961,488.37800072
0.21241628,20,1519.86697340,142.81563412,1477.16914772,142.73474834,0.48403685,0.69815902,1.73611416,0.01358678,0.15704691,-0.01688133,0.98735337,0.46468266,0.54583652,1.71310768,0.58072751,0.57150554,0.40292611,-0.41687831,0.00000000,1478.95729463,359.26696229,1439.33222052,359.26696229
0.21241628,31,941.07624871,294.71893168,894.19239435,294.51586542,0.48403685,0.69815902,1.73611416,0.01358678,0.15704691,-0.01688133,0.98735337,0.46468266,0.54583652,1.71310768,0.58072751,0.57150554,0.40292611,-0.41687831,0.00000000,925.99500362,483.73680500,880.69017421,483.73680500
0.28241640,20,1519.60984931,140.62473338,1476.59991898,140.61436524,0.48417703,0.69835200,1.73617221,0.01381186,0.15698952,-0.01700641,0.98735723,0.46477696,0.54604497,1.71310203,0.58087879,0.57130689,0.40300926,-0.41685945,0.00000000,1479.05501115,358.85608703,1439.42482782,358.85608703
0.28241640,31,940.16765929,292.74187539,893.22705987,292.57872262,0.48417703,0.69835200,1.73617221,0.01381186,0.15698952,-0.01700641,0.98735723,0.46477696,0.54604497,1.71310203,0.58087879,0.57130689,0.40300926,-0.41685945,0.00000000,926.07333107,483.61544957,880.76698966,483.61544957
0.48241640,20,1521.98664040,142.75458313,1479.23220867,142.79983108,0.48832366,0.70169453,1.73284400,0.01067806,0.16003247,-0.02081320,0.98683449,0.46779512,0.54935347,1.71100804,0.58248849,0.57221378,0.39772464,-0.41844195,0.00000000,1490.30446196,367.87118285,1450.50006847,367.87118285
0.48241640,31,942.87550305,295.36569087,896.03038485,295.34956552,0.48832366,0.70169453,1.73284400,0.01067806,0.16003247,-0.02081320,0.98683449,0.46779512,0.54935347,1.71100804,0.58248849,0.57221378,0.39772464,-0.41844195,0.00000000,934.14895317,490.66521275,888.80240561,490.66521275
1.15241653,31,940.00758088,293.38221012,893.09879647,293.19916612,0.48909978,0.70666582,1.73773783,0.00776072,0.15798810,-0.02549193,0.98708076,0.46738463,0.55434418,1.71693855,0.58255178,0.57042301,0.39500620,-0.42334515,0.00000000,943.61888327,484.34658312,898.30432321,484.34658312
1.22241640,20,1532.01998094,144.77067831,1489.50628228,144.59751203,0.49514875,0.70171532,1.73943492,0.00732514,0.15989788,-0.03473038,0.98649478,0.47059509,0.54973727,1.71928982,0.58772481,0.56672281,0.38890924,-0.42679551,0.00000000,1529.92867498,363.75095755,1489.51851830,363.75095755
1.22241640,31,950.41064623,292.56212933,903.83379066,292.44740168,0.49514875,0.70171532,1.73943492,0.00732514,0.15989788,-0.03473038,0.98649478,0.47059509,0.54973727,1.71928982,0.58772481,0.56672281,0.38890924,-0.42679551,0.00000000,964.90537563,487.76422864,919.54676851,487.76422864
1.28241640,20,1560.51203674,143.25811164,1517.84559885,143.31677153,0.50288496,0.69680910,1.74043466,0.00839267,0.16339752,-0.04124144,0.98566185,0.47618390,0.54517479,1.72043149,0.59290516,0.56431005,0.38404819,-0.42722901,0.00000000,1548.30714289,367.11450082,1507.60011322,367.11450082
1.28241640,31,973.64718422,294.11760626,926.99341113,294.04354834,0.50288496,0.69680910,1.74043466,0.00839267,0.16339752,-0.04124144,0.98566185,0.47618390,0.54517479,1.72043149,0.59290516,0.56431005,0.38404819,-0.42722901,0.00000000,979.64688642,494.54889052,934.20084181,494.54889052
1.42241640,13,133.68568885,60.82034421,81.14857701,60.76805351,0.51796095,0.69051286,1.73683822,0.01242444,0.17170120,-0.04584218,0.98400321,0.48934902,0.53931118,1.71621195,0.60053010,0.56338435,0.37889066,-0.42237844,0.00000000,172.16464126,272.20533002,124.34511615,272.20533002
1.42241640,20,1596.25968065,149.54335829,1551.99785026,149.75041029,0.51796095,0.69051286,1.73683822,0.01242444,0.17170120,-0.04584218,0.98400321,0.48934902,0.53931118,1.71621195,0.60053010,0.56338435,0.37889066,-0.42237844,0.00000000,1560.10383723,379.06895932,1519.14814692,379.06895932
1.42241640,31,998.15227250,308.46874142,950.78649786,308.61966568,0.51796095,0.69051286,1.73683822,0.01242444,0.17170120,-0.04584218,0.98400321,0.48934902,0.53931118,1.71621195,0.60053010,0.56338435,0.37889066,-0.42237844,0.00000000,989.28080269,512.44879031,943.61339499,512.44879031
1.48241640,13,131.80920462,75.34117379,79.93167730,75.45118622,0.52374633,0.68901714,1.73316958,0.01280843,0.17523979,-0.04974893,0.98318446,0.49380495,0.53803909,1.71279369,0.60405420,0.56262081,0.37497441,-0.42186555,0.00000000,183.78903204,283.59873466,136.20702454,283.59873466
1.48241640,20,1595.18010178,156.06542736,1551.68709890,156.32023970,0.52374633,0.68901714,1.73316958,0.01280843,0.17523979,-0.04974893,0.98318446,0.49380495,0.53803909,1.71279369,0.60405420,0.56262081,0.37497441,-0.42186555,0.00000000,1571.27868458,385.61107869,1530.11590640,385.61107869
1.48241640,31,1001.15377250,317.94446369,954.29665368,318.05154309,0.52374633,0.68901714,1.73316958,0.01280843,0.17523979,-0.04974893,0.98318446,0.49380495,0.53803909,1.71279369,0.60405420,0.56262081,0.37497441,-0.42186555,0.00000000,997.70675152,520.90275810,951.93806515,520.90275810
1.68241640,13,164.05107445,111.97755555,112.73200397,111.52185479,0.54401839,0.68741549,1.72488014,0.01327828,0.18744186,-0.05842189,0.98044643,0.51098700,0.53696182,1.70542082,0.61335261,0.56282352,0.36348394,-0.41821966,0.00000000,208.04926337,315.79991917,160.94232545,315.79991917
1.68241640,20,1620.22658733,176.04516540,1576.21606217,176.29756266,0.54401839,0.68741549,1.72488014,0.01327828,0.18744186,-0.05842189,0.98044643,0.51098700,0.53696182,1.70542082,0.61335261,0.56282352,0.36348394,-0.41821966,0.00000000,1596.71409308,409.19392193,1555.02245355,409.19392193
1.68241640,31,1019.93868621,343.12386396,972.75258929,343.20141859,0.54401839,0.68741549,1.72488014,0.01327828,0.18744186,-0.05842189,0.98044643,0.51098700,0.53696182,1.70542082,0.61335261,0.56282352,0.36348394,-0.41821966,0.00000000,1015.84425579,548.12429128,969.71893743,548.12429128
1.75241653,13,177.21179428,124.14951610,126.44598651,124.18466314,0.55466030,0.68694768,1.72219014,0.01228410,0.19361343,-0.06243212,0.97901189,0.52025712,0.53669542,1.70356951,0.61721849,0.56368815,0.35720377,-0.41677628,0.00000000,220.07066887,329.03601303,173.18027067,329.03601303
1.75241653,31,1028.77140378,354.11702160,981.55979597,354.27234051,0.55466030,0.68694768,1.72219014,0.01228410,0.19361343,-0.06243212,0.97901189,0.52025712,0.53669542,1.70356951,0.61721849,0.56368815,0.35720377,-0.41677628,0.00000000,1024.67590015,561.22698860,978.35708339,561.22698860
1.82241640,13,197.15977169,138.83968210,146.60566113,138.56717803,0.56331196,0.68761311,1.71981556,0.01324361,0.19785715,-0.06481776,0.97799569,0.52798767,0.53756554,1.70126961,0.62049631,0.56364890,0.35390220,-0.41477402,0.00000000,224.52916615,340.28035369,177.71244835,340.28035369
1.82241640,31,1040.06165706,367.68571379,992.32986891,367.91027407,0.56331196,0.68761311,1.71981556,0.01324361,0.19785715,-0.06481776,0.97799569,0.52798767,0.53756554,1.70126961,0.62049631,0.56364890,0.35390220,-0.41477402,0.00000000,1028.88561075,570.32596182,982.40721294,570.32596182
1.95241653,13,211.20880966,162.87846189,160.93410687,162.85185546,0.58230683,0.69482597,1.71562986,0.01538741,0.20385637,-0.07209396,0.97622095,0.54448513,0.54537205,1.69721527,0.62736549,0.56110396,0.34751362,-0.41329066,0.00000000,237.40746810,358.74865718,190.83487228,358.74865718
1.95241653,31,1049.58186343,385.70603507,1001.92833082,385.74104369,0.58230683,0.69482597,1.71562986,0.01538741,0.20385637,-0.07209396,0.97622095,0.54448513,0.54537205,1.69721527,0.62736549,0.56110396,0.34751362,-0.41329066,0.00000000,1040.30434882,582.80761006,993.48254769,582.80761006
2.09241628,31,1073.66534507,397.32244682,1025.98393011,397.17736346,0.60996205,0.70634487,1.71598691,0.01768944,0.20890046,-0.08730717,0.97387070,0.56735325,0.55811428,1.69814764,0.63764323,0.55377865,0.33740984,-0.41580635,0.00000000,1066.76531221,590.66444246,1019.45696906,590.66444246
2.42241640,14,406.16160108,53.66890874,349.23239454,53.54604415,0.72432766,0.71542734,1.71331327,0.02911844,0.23296356,-0.14909592,0.96054630,0.66245778,0.57384421,1.69806703,0.68030778,0.52286583,0.29382724,-0.42125787,0.00000000,467.31635755,272.57055802,414.46131941,272.57055802
2.42241640,31,1178.85307147,428.99938329,1129.54288357,429.07931046,0.72432766,0.71542734,1.71331327,0.02911844,0.23296356,-0.14909592,0.96054630,0.66245778,0.57384421,1.69806703,0.68030778,0.52286583,0.29382724,-0.42125787,0.00000000,1191.43762055,629.56010104,1141.48237440,629.56010104
2.49241628,14,440.04772089,69.17086491,383.67058994,69.01823058,0.74648543,0.71337970,1.71279039,0.03094728,0.23754893,-0.15908291,0.95775965,0.68156018,0.57310850,1.69813219,0.68722119,0.51790279,0.28612015,-0.42147241,0.00000000,485.59339319,284.50420432,432.95139687,284.50420432
2.49241628,31,1208.49086345,436.15405898,1158.15937865,436.20018742,0.74648543,0.71337970,1.71279039,0.03094728,0.23754893,-0.15908291,0.95775965,0.68156018,0.57310850,1.69813219,0.68722119,0.51790279,0.28612015,-0.42147241,0.00000000,1213.73487933,636.49835829,1163.17972860,636.49835829
2.56241640,14,456.92885939,81.08551124,400.82364351,81.07705765,0.76712902,0.70793355,1.71049399,0.03144081,0.24375116,-0.17172120,0.95399460,0.69848112,0.56930929,1.69718809,0.69513217,0.51258953,0.27511693,-0.42231969,0.00000000,513.44976424,300.27368853,461.17265391,300.27368853
2.56241640,31,1228.82748880,442.09977461,1178.20116652,442.03738824,0.76712902,0.70793355,1.71049399,0.03144081,0.24375116,-0.17172120,0.95399460,0.69848112,0.56930929,1.69718809,0.69513217,0.51258953,0.27511693,-0.42231969,0.00000000,1244.75446276,648.06351162,1193.47134988,648.06351162
2.62241640,14,485.40657841,96.52735405,430.02990090,96.64994108,0.78616350,0.69901504,1.70737502,0.03338254,0.25016666,-0.18364467,0.95003969,0.71393692,0.56213194,1.69502602,0.70341308,0.50693159,0.26501811,-0.42189549,0.00000000,539.23397295,317.94032666,487.24031407,317.94032666
2.62241640,31,1258.83815792,452.91612211,1207.75153058,452.86670082,0.78616350,0.69901504,1.70737502,0.03338254,0.25016666,-0.18364467,0.95003969,0.71393692,0.56213194,1.69502602,0.70341308,0.50693159,0.26501811,-0.42189549,0.00000000,1275.89184592,660.42284892,1223.83984308,660.42284892
2.69241628,14,516.77114420,114.40952076,462.18797980,114.73882136,0.80566320,0.68557435,1.70516090,0.04096247,0.25491586,-0.19083699,0.94705525,0.73084594,0.55019581,1.69167859,0.71176242,0.50052533,0.26149631,-0.41771800,0.00000000,548.79199779,335.26056133,496.72917062,335.26056133
2.69241628,31,1291.81968787,464.21823248,1240.03986530,464.42028833,0.80566320,0.68557435,1.70516090,0.04096247,0.25491586,-0.19083699,0.94705525,0.73084594,0.55019581,1.69167859,0.71176242,0.50052533,0.26149631,-0.41771800,0.00000000,1296.07409050,667.25559141,1243.35428670,667.25559141
2.82241640,14,541.90344621,148.29342515,487.05228604,148.67238113,0.83722040,0.65361121,1.70576751,0.05405272,0.25821937,-0.20809441,0.94185578,0.75683514,0.52167691,1.69033508,0.72625148,0.48458076,0.25538061,-0.41535650,0.00000000,578.73670311,354.69986893,526.63787522,354.69986893
2.82241640,18,79.68831775,371.05100936,37.28016372,371.48625019,0.83722040,0.65361121,1.70576751,0.05405272,0.25821937,-0.20809441,0.94185578,0.75683514,0.52167691,1.69033508,0.72625148,0.48458076,0.25538061,-0.41535650,0.00000000,107.61205539,561.17043617,67.34124105,561.17043617
2.82241640,31,1327.43454480,472.35959513,1274.40283972,472.01683298,0.83722040,0.65361121,1.70576751,0.05405272,0.25821937,-0.20809441,0.94185578,0.75683514,0.52167691,1.69033508,0.72625148,0.48458076,0.25538061,-0.41535650,0.00000000,1346.40761324,664.60526313,1292.40208874,664.60526313
2.96241640,14,585.87726735,161.13397178,531.80302825,161.09715174,0.86502142,0.61807836,1.71178173,0.06103529,0.25449965,-0.23168128,0.93692400,0.77815552,0.49036769,1.69595309,0.73762840,0.46509511,0.24654993,-0.42285224,0.00000000,628.31383205,352.22289239,576.34118880,352.22289239
3.03241653,14,615.22404005,159.65404708,561.28633088,159.79946686,0.88042391,0.59951253,1.71620160,0.06497395,0.25291923,-0.24228087,0.93440171,0.79065004,0.47387818,1.69997959,0.74303701,0.45583710,0.24280010,-0.42562501,0.00000000,649.55489010,350.09039895,597.55249840,350.09039895
3.03241653,18,191.48673818,401.40776208,151.18471133,401.39038604,0.88042391,0.59951253,1.71620160,0.06497395,0.25291923,-0.24228087,0.93440171,0.79065004,0.47387818,1.69997959,0.74303701,0.45583710,0.24280010,-0.42562501,0.00000000,208.94914290,577.89405399,169.94519678,577.89405399
3.03241653,31,1433.22981156,448.51531298,1378.02110575,447.93463076,0.88042391,0.59951253,1.71620160,0.06497395,0.25291923,-0.24228087,0.93440171,0.79065004,0.47387818,1.69997959,0.74303701,0.45583710,0.24280010,-0.42562501,0.00000000,1449.35019225,630.45719830,1393.01412406,630.45719830
3.16241640,14,659.54588594,154.09604004,605.43484171,154.04879042,0.91444541,0.56263623,1.72632861,0.07180248,0.25191009,-0.26562450,0.92780778,0.81843697,0.44170728,1.71005327,0.75471300,0.43705503,0.23186043,-0.43085024,0.00000000,696.83104165,347.63652263,644.78963061,347.63652263
3.16241640,31,1502.72930142,423.51122853,1445.68984228,423.38953558,0.91444541,0.56263623,1.72632861,0.07180248,0.25191009,-0.26562450,0.92780778,0.81843697,0.44170728,1.71005327,0.75471300,0.43705503,0.23186043,-0.43085024,0.00000000,1523.89390861,608.14612218,1465.55600572,608.14612218
3.43241653,14,743.56041153,159.70407520,689.15105367,159.99252158,0.98935172,0.48104915,1.73580422,0.08455790,0.26161162,-0.31087243,0.90981127,0.88149279,0.37031056,1.72126161,0.78021725,0.40406434,0.20209928,-0.43260713,0.00000000,791.46721921,362.03169706,738.96795155,362.03169706
3.43241653,31,1649.31236284,390.08494974,1587.12863212,389.89667329,0.98935172,0.48104915,1.73580422,0.08455790,0.26161162,-0.31087243,0.90981127,0.88149279,0.37031056,1.72126161,0.78021725,0.40406434,0.20209928,-0.43260713,0.00000000,1693.44652016,586.31149806,1629.62374029,586.31149806
3.49241628,14,778.19434462,163.31791847,723.70612648,163.55038319,1.00262100,0.46417571,1.73372907,0.08775391,0.26318265,-0.31886597,0.90628734,0.89271798,0.35546069,1.71928050,0.78495471,0.39752289,0.19722368,-0.43234763,0.00000000,807.63416882,365.50911134,754.93712018,365.50911134
3.49241628,31,1709.27661933,387.33462671,1645.02306101,387.33041665,1.00262100,0.46417571,1.73372907,0.08775391,0.26318265,-0.31886597,0.90628734,0.89271798,0.35546069,1.71928050,0.78495471,0.39752289,0.19722368,-0.43234763,0.00000000,1727.58052812,581.56844542,1662.52787960,581.56844542
3.56241640,14,803.02593018,167.25665415,748.03864926,167.36487813,1.01766021,0.44524547,1.73119392,0.09313544,0.26361452,-0.32650077,0.90290053,0.90573206,0.33870858,1.71608718,0.79011859,0.38959298,0.19428629,-0.43148900,0.00000000,820.64103416,368.00438533,767.65105095,368.00438533
3.56241640,17,115.44025686,682.45382379,73.25681784,683.07750868,1.01766021,0.44524547,1.73119392,0.09313544,0.26361452,-0.32650077,0.90290053,0.90573206,0.33870858,1.71608718,0.79011859,0.38959298,0.19428629,-0.43148900,0.00000000,74.57896942,873.58671031,31.74369204,873.58671031
