time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
0.39729360,7,740.42224250,26.78227541,700.43366039,26.72846717,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,3268.94661471,-4191.65221546,3444.08977812,-4191.65221546
0.39729360,11,1050.59266428,65.90015012,1012.38851396,65.80814258,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,-6668.63293057,17169.46143681,-7251.12116652,17169.46143681
0.39729360,16,630.30323926,133.98190385,594.78373491,134.01113285,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,2227.33073960,-2750.66264226,2335.79962556,-2750.66264226
0.39729360,24,1309.40021205,568.45130358,1288.41832930,568.43106568,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,949.22958827,3976.35984954,885.30135164,3976.35984954
0.39729360,30,1890.62590927,362.37947323,1860.62606217,361.39821925,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,687.62731383,1827.32459207,652.67163963,1827.32459207
0.39729360,35,1215.09825148,643.41765509,1189.73560384,643.28520783,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,1289.37113904,5243.97254478,1182.57270820,5243.97254478
0.39729360,36,1215.41365225,490.38687675,1190.50753413,490.44165276,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,624.20052065,5283.11454270,517.86194938,5283.11454270
0.39729360,38,826.65713777,308.29012451,795.34004908,308.24246324,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,2756.48392046,-7438.26294660,2986.20091616,-7438.26294660
0.39729360,40,993.63866345,393.07208200,963.70227503,392.97489295,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,-6581.94011043,50015.42127063,-7925.36394263,50015.42127063
0.39729360,41,1036.23094174,522.42524587,1007.04919237,522.42301485,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,369.02177466,17552.55680099,-80.53933382,17552.55680099
0.39729360,42,971.69243183,625.85358060,940.79005145,625.70078504,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,12003.45835068,174754.75743756,7115.74928659,174754.75743756
0.39729360,44,1439.67659032,517.28529710,1419.26504658,517.14689188,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,823.90627436,3026.35106102,778.84005065,3026.35106102
0.39729360,48,1670.10875922,544.86276696,1650.12168716,544.92513641,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,895.79647938,2213.02582490,866.53484023,2213.02582490
0.39729360,54,842.60604677,150.03715515,807.76152631,150.06586096,-0.06098905,1.63837741,1.99223919,-0.05549655,-0.00835588,0.99627309,-0.06549866,-0.06424900,1.78973772,1.94329179,0.51956005,-0.48932957,0.55775987,-0.42369547,4181.18945188,-8028.88434150,4456.79829745,-8028.88434150
1.19729361,7,737.86942396,25.23231053,698.13378227,25.17954098,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,3269.69511189,-4196.97330405,3445.11727306,-4196.97330405
1.19729361,11,1048.56832376,66.37602591,1010.52137914,66.26747229,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,-6599.87689832,17066.42950087,-7179.16161645,17066.42950087
1.19729361,16,628.26882935,131.99715454,592.94865778,131.95055133,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,2227.46390268,-2752.04006766,2336.01800658,-2752.04006766
1.19729361,30,1890.33682831,368.79779400,1860.80487060,367.22666841,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,693.09312877,1825.59990238,658.13408692,1825.59990238
1.19729361,35,1214.34178720,645.59669324,1189.05907264,645.53962589,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,1300.65727644,5254.08701675,1193.51272435,5254.08701675
1.19729361,36,1215.03772950,492.31546401,1190.08995482,492.35038275,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,634.04788828,5283.82092173,527.59784070,5283.82092173
1.19729361,38,825.35182122,307.70545787,794.16249275,307.72737657,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,2748.37915546,-7429.98791293,2977.99509257,-7429.98791293
1.19729361,40,992.51845048,393.50770160,962.77150731,393.43545143,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,-6587.47426619,50490.42271901,-7944.84656676,50490.42271901
1.19729361,41,1035.06896901,523.32522233,1005.97564046,523.31381380,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,391.01424881,17696.15681606,-62.76554581,17696.15681606
1.19729361,42,970.22160937,626.39882121,939.38976144,626.41279807,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,14480.11061043,208928.43190432,8627.41728628,208928.43190432
1.19729361,43,1147.58243148,522.60468041,1121.05389950,522.56627561,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,714.91532016,7034.82924227,559.14334909,7034.82924227
1.19729361,44,1439.87779183,520.61614206,1419.61479823,520.52998084,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,830.95414172,3024.27379458,785.88246586,3024.27379458
1.19729361,48,1670.56219282,549.62222072,1650.66410011,549.73818440,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,901.75507813,2211.33433977,872.48950746,2211.33433977
1.19729361,54,840.89297471,149.41350494,806.22538136,149.39300937,-0.06409967,1.63049437,1.99066768,-0.05595483,-0.01015112,0.99625265,-0.06516646,-0.06714376,1.78203276,1.94228090,0.52002067,-0.49063479,0.55692191,-0.42272212,4179.61169815,-8041.92525724,4455.78716745,-8041.92525724
