time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
-0.02554723,13,247.99137083,541.08962352,202.79311525,541.20969961,0.50305033,0.93819381,0.93702855,0.02939991,0.12326947,-0.02893029,0.99151567,0.46668578,0.78504211,0.89785162,0.55207631,0.41522843,0.45060380,0.56546734,918.66670021,-1013.83718047,983.26610506,-1013.83718047
-0.02554723,31,855.10373459,704.77312707,811.46130786,704.49406773,0.50305033,0.93819381,0.93702855,0.02939991,0.12326947,-0.02893029,0.99151567,0.46668578,0.78504211,0.89785162,0.55207631,0.41522843,0.45060380,0.56546734,-519.79377419,-9032.01469873,-135.14575634,-9032.01469873
0.03445303,13,248.05256138,541.19351116,202.83440652,541.28468115,0.50311157,0.93818636,0.93689370,0.02865929,0.12393520,-0.02898033,0.99145289,0.46671130,0.78497417,0.89798742,0.55276939,0.41519462,0.44988993,0.56538348,918.20942729,-1014.86179288,982.83834068,-1014.86179288
0.03445303,31,855.19354372,704.79419327,811.50943043,704.49038511,0.50311157,0.93818636,0.93689370,0.02865929,0.12393520,-0.02898033,0.99145289,0.46671130,0.78497417,0.89798742,0.55276939,0.41519462,0.44988993,0.56538348,-532.12991704,-9040.07938196,-147.09313019,-9040.07938196
0.10445290,13,248.01139346,541.19798499,202.78583247,541.37439987,0.50309258,0.93818705,0.93695286,0.02928934,0.12336088,-0.02896650,0.99150651,0.46671443,0.78502808,0.89781698,0.55219069,0.41521326,0.45051584,0.56543688,918.59023512,-1014.16183488,983.19950000,-1014.16183488
0.10445290,31,855.09649860,704.83769272,811.47879134,704.58180845,0.50309258,0.93818705,0.93695286,0.02928934,0.12336088,-0.02896650,0.99150651,0.46671443,0.78502808,0.89781698,0.55219069,0.41521326,0.45051584,0.56543688,-522.40468192,-9038.26851298,-137.49416055,-9038.26851298
0.37445277,13,247.98179576,541.15132728,202.80532460,541.16157891,0.50304811,0.93817485,0.93710149,0.02884575,0.12325002,-0.02878649,0.99153855,0.46674900,0.78496615,0.89808708,0.55228535,0.41559082,0.45026881,0.56526380,920.07686454,-1013.38241108,984.66379730,-1013.38241108
0.37445277,31,855.08596085,704.77647797,811.45229686,704.49002396,0.50304811,0.93817485,0.93710149,0.02884575,0.12325002,-0.02878649,0.99153855,0.46674900,0.78496615,0.89808708,0.55228535,0.41559082,0.45026881,0.56526380,-513.67119954,-9006.87860196,-130.02913133,-9006.87860196
0.43445303,13,248.04960975,541.22489745,202.83695711,541.27682425,0.50305060,0.93818969,0.93707495,0.02899025,0.12319611,-0.02881557,0.99154019,0.46674119,0.78499526,0.89801410,0.55220163,0.41553425,0.45038488,0.56529470,919.89159548,-1013.42764198,984.47972981,-1013.42764198
0.43445303,31,855.13334727,704.80839655,811.50224378,704.50842255,0.50305060,0.93818969,0.93707495,0.02899025,0.12319611,-0.02881557,0.99154019,0.46674119,0.78499526,0.89801410,0.55220163,0.41553425,0.45038488,0.56529470,-513.87180409,-9011.64355079,-130.04405774,-9011.64355079
0.50445290,13,247.94781365,541.17997300,202.79526102,541.40606376,0.50304818,0.93817815,0.93703303,0.02898491,0.12325388,-0.02880191,0.99153356,0.46673905,0.78498245,0.89797692,0.55222217,0.41551100,0.45034334,0.56532483,919.70603920,-1013.35458016,984.29243754,-1013.35458016
0.50445290,31,855.07280209,704.83309975,811.45277634,704.54217332,0.50304818,0.93817815,0.93703303,0.02898491,0.12325388,-0.02880191,0.99153356,0.46673905,0.78498245,0.89797692,0.55222217,0.41551100,0.45034334,0.56532483,-514.82117125,-9009.67053193,-131.06396531,-9009.67053193
0.57445277,13,247.96925004,541.07075665,202.76182524,541.16219168,0.50302294,0.93813450,0.93699181,0.02966133,0.12328084,-0.02903481,0.99150341,0.46661613,0.78501207,0.89773983,0.55199677,0.41503740,0.45077860,0.56554590,917.97948490,-1014.36530078,982.59374968,-1014.36530078
0.57445277,31,855.08397543,704.68115829,811.47526339,704.52547887,0.50302294,0.93813450,0.93699181,0.02966133,0.12328084,-0.02903481,0.99150341,0.46661613,0.78501207,0.89773983,0.55199677,0.41503740,0.45077860,0.56554590,-524.01563197,-9052.37004745,-138.55915410,-9052.37004745
0.84445290,13,248.07926964,541.17892271,202.84487388,541.26316045,0.50301335,0.93817699,0.93706637,0.02906940,0.12326774,-0.02879658,0.99152952,0.46670183,0.78498828,0.89798508,0.55218140,0.41546348,0.45037493,0.56537440,919.48391922,-1013.27005119,984.06737870,-1013.27005119
0.84445290,31,855.18442174,704.71171429,811.52795139,704.50941027,0.50301335,0.93817699,0.93706637,0.02906940,0.12326774,-0.02879658,0.99152952,0.46670183,0.78498828,0.89798508,0.55218140,0.41546348,0.45037493,0.56537440,-515.16353654,-9009.02757943,-131.43411711,-9009.02757943
0.90445290,13,247.96921036,541.18596840,202.77281880,541.37044106,0.50302636,0.93819136,0.93710132,0.02928953,0.12315568,-0.02885529,0.99153526,0.46669686,0.78502532,0.89794797,0.55204830,0.41538695,0.45057548,0.56540082,919.33120394,-1013.44045200,983.91918349,-1013.44045200
