time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
-0.02554723,13,247.99137083,541.08962352,202.79311525,541.20969961,0.50305033,0.93819381,0.93702855,0.02939991,0.12326947,-0.02893029,0.99151567,0.46414003,0.79016723,0.89174435,0.57872764,0.54133644,0.42348828,-0.43896111,238.32719088,537.17034472,194.37222647,537.17034472
-0.02554723,31,855.10373459,704.77312707,811.46130786,704.49406773,0.50305033,0.93819381,0.93702855,0.02939991,0.12326947,-0.02893029,0.99151567,0.46414003,0.79016723,0.89174435,0.57872764,0.54133644,0.42348828,-0.43896111,847.26068899,702.20817284,804.05895641,702.20817284
0.03445303,13,248.05256138,541.19351116,202.83440652,541.28468115,0.50311157,0.93818636,0.93689370,0.02865929,0.12393520,-0.02898033,0.99145289,0.46415650,0.79009020,0.89187630,0.57867190,0.54197842,0.42272498,-0.43897814,238.79376430,537.48349331,194.84708980,537.48349331
0.03445303,31,855.19354372,704.79419327,811.50943043,704.49038511,0.50311157,0.93818636,0.93689370,0.02865929,0.12393520,-0.02898033,0.99145289,0.46415650,0.79009020,0.89187630,0.57867190,0.54197842,0.42272498,-0.43897814,847.33300430,703.45850925,804.12367430,703.45850925
0.10445290,13,248.01139346,541.19798499,202.78583247,541.37439987,0.50309258,0.93818705,0.93695286,0.02928934,0.12336088,-0.02896650,0.99150651,0.46416771,0.79015195,0.89170905,0.57873024,0.54141418,0.42336380,-0.43898187,238.47628127,537.22309455,194.52360645,537.22309455
0.10445290,31,855.09649860,704.83769272,811.47879134,704.58180845,0.50309258,0.93818705,0.93695286,0.02928934,0.12336088,-0.02896650,0.99150651,0.46416771,0.79015195,0.89170905,0.57873024,0.54141418,0.42336380,-0.43898187,847.33509313,702.39668385,804.13198201,702.39668385
0.37445277,13,247.98179576,541.15132728,202.80532460,541.16157891,0.50304811,0.93817485,0.93710149,0.02884575,0.12325002,-0.02878649,0.99153855,0.46420121,0.79008369,0.89197430,0.57837502,0.54167963,0.42329827,-0.43918571,238.14109210,536.20981549,194.18217118,536.20981549
0.37445277,31,855.08596085,704.77647797,811.45229686,704.49002396,0.50304811,0.93817485,0.93710149,0.02884575,0.12325002,-0.02878649,0.99153855,0.46420121,0.79008369,0.89197430,0.57837502,0.54167963,0.42329827,-0.43918571,846.94899423,701.94079449,803.74720018,701.94079449
0.43445303,13,248.04960975,541.22489745,202.83695711,541.27682425,0.50305060,0.93818969,0.93707495,0.02899025,0.12319611,-0.02881557,0.99154019,0.46419459,0.79011473,0.89190244,0.57843762,0.54156830,0.42338488,-0.43915708,238.15881660,536.33600116,194.20031010,536.33600116
0.43445303,31,855.13334727,704.80839655,811.50224378,704.50842255,0.50305060,0.93818969,0.93707495,0.02899025,0.12319611,-0.02881557,0.99154019,0.46419459,0.79011473,0.89190244,0.57843762,0.54156830,0.42338488,-0.43915708,847.01074023,701.88345558,803.80954177,701.88345558
