time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
-0.03506235,13,164.18456881,42.00451442,113.22182939,40.92217176,0.64853473,0.62122667,2.17587087,0.02456609,0.22273704,-0.04192298,0.97366684,0.61206041,0.52133073,2.16023268,0.59683654,0.54035785,0.40496442,-0.43336286,149.00242044,43.03812979,100.54033571,43.03812979
-0.03506235,20,1573.41489508,115.39681415,1531.03246203,115.53052678,0.64853473,0.62122667,2.17587087,0.02456609,0.22273704,-0.04192298,0.97366684,0.61206041,0.52133073,2.16023268,0.59683654,0.54035785,0.40496442,-0.43336286,1554.24162882,128.27978500,1513.02719199,128.27978500
0.02493765,20,1577.59648992,113.57141677,1535.37439452,113.60118135,0.65507174,0.61791389,2.17473376,0.02393185,0.22462599,-0.04409190,0.97315274,0.61814601,0.51812957,2.15944628,0.59827158,0.54048399,0.40236058,-0.43365209,1562.37880814,131.38684486,1521.03391304,131.38684486
0.09493752,20,1584.94898049,114.81850717,1542.46384944,114.95542557,0.66126856,0.61382717,2.17226316,0.02456615,0.22686995,-0.04377875,0.97263034,0.62431207,0.51405301,2.15698359,0.59942365,0.54125881,0.40151953,-0.43187064,1562.53841100,135.84439819,1521.18907192,135.84439819
0.16493765,13,179.70448672,43.83183422,129.31513151,43.10820339,0.66844327,0.60808527,2.16846832,0.02725507,0.22958986,-0.04047897,0.97206276,0.63193396,0.50822567,2.15267961,0.60053044,0.54254324,0.40300419,-0.42731446,144.76187103,60.31098709,96.09473598,60.31098709
0.16493765,20,1590.52604822,118.52940499,1547.77090802,118.75634795,0.66844327,0.60808527,2.16846832,0.02725507,0.22958986,-0.04047897,0.97206276,0.63193396,0.50822567,2.15267961,0.60053044,0.54254324,0.40300419,-0.42731446,1553.02501525,141.09198480,1511.80993077,141.09198480
0.22493765,20,1584.88144997,123.22884772,1542.01000502,123.42546530,0.67543414,0.60193727,2.16435546,0.02888463,0.23303283,-0.03951028,0.97123634,0.63894108,0.50209430,2.14842529,0.60241415,0.54359447,0.40226871,-0.42400722,1550.92563713,148.11718950,1509.75622982,148.11718950
0.29493752,13,162.73041926,57.36354235,111.83038789,56.87978300,0.68340253,0.59439774,2.15937714,0.02887021,0.23726018,-0.04105884,0.97014849,0.64648701,0.49465357,2.14380554,0.60487745,0.54467083,0.39891237,-0.42228648,150.60125530,81.36694890,101.98430964,81.36694890
0.29493752,20,1576.81840432,129.48552786,1534.29039881,129.66180654,0.68340253,0.59439774,2.15937714,0.02887021,0.23726018,-0.04105884,0.97014849,0.64648701,0.49465357,2.14380554,0.60487745,0.54467083,0.39891237,-0.42228648,1557.87039526,157.41462992,1516.63017918,157.41462992
0.36493765,13,165.67838255,68.48151234,115.21372606,68.01193575,0.68922980,0.58800335,2.15539185,0.02885080,0.23989820,-0.04230301,0.96944668,0.65199859,0.48833909,2.14006209,0.60652757,0.54521025,0.39665080,-0.42135286,156.97186983,88.45412354,108.42929348,88.45412354
0.36493765,20,1579.63474870,138.31707947,1537.33968085,138.52413975,0.68922980,0.58800335,2.15539185,0.02885080,0.23989820,-0.04230301,0.96944668,0.65199859,0.48833909,2.14006209,0.60652757,0.54521025,0.39665080,-0.42135286,1563.82144393,163.07553417,1522.50584630,163.07553417
0.49493752,13,180.29724200,86.05635486,129.82193878,85.41303383,0.69657854,0.57693424,2.14962678,0.02884071,0.24335060,-0.04423001,0.96850007,0.65887746,0.47739626,2.13462854,0.60882128,0.54575828,0.39352191,-0.42026783,167.21373140,98.09288157,118.78339555,98.09288157
0.49493752,20,1592.31556775,151.21833689,1549.91058836,151.37024440,0.69657854,0.57693424,2.14962678,0.02884071,0.24335060,-0.04423001,0.96850007,0.65887746,0.47739626,2.13462854,0.60882128,0.54575828,0.39352191,-0.42026783,1573.45652298,170.43122653,1532.02312195,170.43122653
0.56493765,13,186.63180420,91.73536405,136.17526426,91.12187054,0.69765082,0.57363952,2.14901138,0.02882502,0.24372346,-0.04380501,0.96842609,0.66002292,0.47407289,2.13401956,0.60877992,0.54612809,0.39353413,-0.41983568,167.01583702,98.44220890,118.54359987,98.44220890
0.56493765,20,1598.15197683,155.37004937,1555.44561145,155.50720075,0.69765082,0.57363952,2.14901138,0.02882502,0.24372346,-0.04380501,0.96842609,0.66002292,0.47407289,2.13401956,0.60877992,0.54612809,0.39353413,-0.41983568,1573.56586128,171.45047900,1532.14285964,171.45047900
0.63493778,13,189.13740024,94.44010469,138.58861919,93.60876192,0.69677665,0.57270003,2.15009310,0.02844202,0.24314743,-0.04256837,0.96863733,0.65942333,0.47303412,2.13507426,0.60778874,0.54668490,0.39439999,-0.41973458,163.79409731,95.22089555,115.22935180,95.22089555
0.63493778,20,1600.33067523,157.34738239,1557.59155976,157.39160923,0.69677665,0.57270003,2.15009310,0.02844202,0.24314743,-0.04256837,0.96863733,0.65942333,0.47303412,2.13507426,0.60778874,0.54668490,0.39439999,-0.41973458,1570.86743366,170.91732418,1529.49745474,170.91732418
0.69493752,13,186.85464846,93.21285783,136.16849982,92.49364896,0.69441289,0.57307223,2.15265375,0.02721173,0.24148840,-0.04246790,0.96909198,0.65718297,0.47334142,2.13775991,0.60640296,0.54670092,0.39488384,-0.42126038,164.47883023,88.74740154,115.89817807,88.74740154
