time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
-0.03506235,13,164.18456881,42.00451442,113.22182939,40.92217176,0.64853473,0.62122667,2.17587087,0.02456609,0.22273704,-0.04192298,0.97366684,0.59847805,0.47384110,2.14053873,0.62266992,0.57855713,0.35667760,-0.38773045,215.57820847,229.91309155,169.78507489,229.91309155
-0.03506235,20,1573.41489508,115.39681415,1531.03246203,115.53052678,0.64853473,0.62122667,2.17587087,0.02456609,0.22273704,-0.04192298,0.97366684,0.59847805,0.47384110,2.14053873,0.62266992,0.57855713,0.35667760,-0.38773045,1544.24226599,336.57052274,1504.92781473,336.57052274
0.02493765,20,1577.59648992,113.57141677,1535.37439452,113.60118135,0.65507174,0.61791389,2.17473376,0.02393185,0.22462599,-0.04409190,0.97315274,0.60429909,0.47065372,2.13990391,0.62412701,0.57849133,0.35407170,-0.38787432,1552.24752282,339.61369092,1512.79189875,339.61369092
0.09493752,20,1584.94898049,114.81850717,1542.46384944,114.95542557,0.66126856,0.61382717,2.17226316,0.02456615,0.22686995,-0.04377875,0.97263034,0.61039488,0.46660304,2.13742827,0.62512570,0.57920590,0.35319374,-0.38599555,1552.69461480,343.69697604,1513.20989724,343.69697604
0.16493765,13,179.70448672,43.83183422,129.31513151,43.10820339,0.66844327,0.60808527,2.16846832,0.02725507,0.22958986,-0.04047897,0.97206276,0.61816588,0.46084026,2.13286395,0.62584704,0.58060858,0.35462436,-0.38138001,209.52490679,245.26823213,163.42628707,245.26823213
0.16493765,20,1590.52604822,118.52940499,1547.77090802,118.75634795,0.66844327,0.60808527,2.16846832,0.02725507,0.22958986,-0.04047897,0.97206276,0.61816588,0.46084026,2.13286395,0.62584704,0.58060858,0.35462436,-0.38138001,1543.91037490,348.27111461,1504.52396145,348.27111461
0.22493765,20,1584.88144997,123.22884772,1542.01000502,123.42546530,0.67543414,0.60193727,2.16435546,0.02888463,0.23303283,-0.03951028,0.97123634,0.62509565,0.45476974,2.12851832,0.62744960,0.58161242,0.35384816,-0.37792258,1542.34197204,354.66495498,1502.95992007,354.66495498
0.29493752,13,162.73041926,57.36354235,111.83038789,56.87978300,0.68340253,0.59439774,2.15937714,0.02887021,0.23726018,-0.04105884,0.97014849,0.63233233,0.44736181,2.12403859,0.62976153,0.58244126,0.35044087,-0.37597046,212.46120646,264.27856425,166.27424551,264.27856425
0.29493752,20,1576.81840432,129.48552786,1534.29039881,129.66180654,0.68340253,0.59439774,2.15937714,0.02887021,0.23726018,-0.04105884,0.97014849,0.63233233,0.44736181,2.12403859,0.62976153,0.58244126,0.35044087,-0.37597046,1549.61220050,363.38523973,1510.11090594,363.38523973
0.36493765,13,165.67838255,68.48151234,115.21372606,68.01193575,0.68922980,0.58800335,2.15539185,0.02885080,0.23989820,-0.04230301,0.96944668,0.63762574,0.44107297,2.12039149,0.63132985,0.58281482,0.34815727,-0.37488134,217.62513681,270.78993745,171.46334775,270.78993745
0.36493765,20,1579.63474870,138.31707947,1537.33968085,138.52413975,0.68922980,0.58800335,2.15539185,0.02885080,0.23989820,-0.04230301,0.96944668,0.63762574,0.44107297,2.12039149,0.63132985,0.58281482,0.34815727,-0.37488134,1555.70949407,368.74981582,1516.10463599,368.74981582
0.49493752,13,180.29724200,86.05635486,129.82193878,85.41303383,0.69657854,0.57693424,2.14962678,0.02884071,0.24335060,-0.04423001,0.96850007,0.64419162,0.43017092,2.11509165,0.63352913,0.58313457,0.34501145,-0.37358000,226.16425128,279.69924988,180.04747389,279.69924988
0.49493752,20,1592.31556775,151.21833689,1549.91058836,151.37024440,0.69657854,0.57693424,2.14962678,0.02884071,0.24335060,-0.04423001,0.96850007,0.64419162,0.43017092,2.11509165,0.63352913,0.58313457,0.34501145,-0.37358000,1565.47718349,375.77889540,1525.71859766,375.77889540
0.56493765,13,186.63180420,91.73536405,136.17526426,91.12187054,0.69765082,0.57363952,2.14901138,0.02882502,0.24372346,-0.04380501,0.96842609,0.64536266,0.42683931,2.11448336,0.63344914,0.58350284,0.34499885,-0.37315200,225.94930043,280.01810113,179.79033445,280.01810113
0.56493765,20,1598.15197683,155.37004937,1555.44561145,155.50720075,0.69765082,0.57363952,2.14901138,0.02882502,0.24372346,-0.04380501,0.96842609,0.64536266,0.42683931,2.11448336,0.63344914,0.58350284,0.34499885,-0.37315200,1565.64723768,376.72208789,1525.89288287,376.72208789
0.63493778,13,189.13740024,94.44010469,138.58861919,93.60876192,0.69677665,0.57270003,2.15009310,0.02844202,0.24314743,-0.04256837,0.96863733,0.64490893,0.42575915,2.11552926,0.63244516,0.58411571,0.34581656,-0.37313922,223.30567189,277.05180900,177.07933597,277.05180900
0.63493778,20,1600.33067523,157.34738239,1557.59155976,157.39160923,0.69677665,0.57270003,2.15009310,0.02844202,0.24314743,-0.04256837,0.96863733,0.64490893,0.42575915,2.11552926,0.63244516,0.58411571,0.34581656,-0.37313922,1563.00470107,376.15970295,1523.30404464,376.15970295
0.69493752,13,186.85464846,93.21285783,136.16849982,92.49364896,0.69441289,0.57307223,2.15265375,0.02721173,0.24148840,-0.04246790,0.96909198,0.64276853,0.42600698,2.11828499,0.63118484,0.58415769,0.34627765,-0.37477631,224.75069659,271.22745786,178.55141787,271.22745786
0.69493752,20,1598.12341732,157.87728087,1555.50896472,157.84336743,0.69441289,0.57307223,2.15265375,0.02721173,0.24148840,-0.04246790,0.96909198,0.64276853,0.42600698,2.11828499,0.63118484,0.58415769,0.34627765,-0.37477631,1563.66459988,373.39261244,1523.97276837,373.39261244
0.76493765,13,184.26104251,87.99721072,133.61793989,86.98554813,0.69070500,0.57417488,2.15683894,0.02582449,0.23921928,-0.04306016,0.96966640,0.63913434,0.42702858,2.12270719,0.62996088,0.58368685,0.34666664,-0.37720180,228.44781725,264.22326391,182.33916113,264.22326391
0.76493765,20,1596.44187383,155.72758661,1553.78883958,155.71395626,0.69070500,0.57417488,2.15683894,0.02582449,0.23921928,-0.04306016,0.96966640,0.63913434,0.42702858,2.12270719,0.62996088,0.58368685,0.34666664,-0.37720180,1565.86561977,368.93404065,1526.16811093,368.93404065
0.83493778,13,187.10492757,80.07662115,136.58834594,79.24171221,0.68603147,0.57550036,2.16218940,0.02505763,0.23594599,-0.04294802,0.97049315,0.63476081,0.42826897,2.12797277,0.62832508,0.58288086,0.34834832,-0.37961946,229.14117761,255.18075539,183.06389495,255.18075539
0.83493778,20,1599.55059100,151.65510341,1557.01246507,151.54768123,0.68603147,0.57550036,2.16218940,0.02505763,0.23594599,-0.04294802,0.97049315,0.63476081,0.42826897,2.12797277,0.62832508,0.58288086,0.34834832,-0.37961946,1565.47781250,361.71730533,1525.81239203,361.71730533
