time_s,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8,x,y,z,w,rot_x,rot_y,rot_z
1.51998365,0.97628427,-0.02549166,-0.21475106,0.01006025,0.04246790,0.07460361,-0.08758000,0.07460359,0.14789159,-0.11442313,-0.08757999,-0.11442315,0.32923966,-0.02468039,0.00318162,0.00336988,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.03369093,0.29032397,-8.82708168,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56852325,0.57264060,1.56214841,0.95625699,0.01883729,0.27788435,-0.08943166
1.52492368,0.97629780,-0.02548026,-0.21469142,0.01004840,0.04245952,0.07459387,-0.08757036,0.07459387,0.14788281,-0.11441204,-0.08757037,-0.11441203,0.32929001,-0.02202855,0.00162974,0.00607934,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.04800749,0.30687958,-8.82466984,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56853835,0.57267588,1.56216177,0.95625770,0.01877739,0.27788324,-0.08944011
1.52986346,0.97631109,-0.02546651,-0.21463360,0.01002761,0.04245279,0.07458487,-0.08756037,0.07458487,0.14787181,-0.11440246,-0.08756037,-0.11440245,0.32933784,-0.02042337,0.00059525,0.00608788,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.07194757,0.32095554,-8.82226086,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56855502,0.57271356,1.56217547,0.95625853,0.01871792,0.27788169,-0.08944853
1.53480349,0.97632450,-0.02545305,-0.21457520,0.01000530,0.04244633,0.07457606,-0.08755005,0.07457606,0.14786031,-0.11439343,-0.08755004,-0.11439343,0.32938518,-0.02042186,0.00112199,0.00446563,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.07194757,0.32334208,-8.84135818,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56857416,0.57275533,1.56219019,0.95625982,0.01865904,0.27787858,-0.08945661
1.53974352,0.97633898,-0.02543314,-0.21451287,0.00998592,0.04243687,0.07456394,-0.08753822,0.07456393,0.14784613,-0.11438193,-0.08753822,-0.11438195,0.32943390,-0.02203205,0.00373495,0.00283748,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.03130484,0.31421494,-8.87242317,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56859323,0.57279579,1.56220399,0.95626142,0.01860869,0.27787444,-0.08946288
1.54468355,0.97635490,-0.02540441,-0.21444412,0.00997248,0.04242277,0.07454688,-0.08752422,0.07454688,0.14782949,-0.11436453,-0.08752422,-0.11436451,0.32948557,-0.02415069,0.00529285,-0.00095286,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.00267220,0.29780978,-8.86768150,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56861407,0.57283938,1.56221820,0.95626320,0.01855976,0.27787003,-0.08946774
1.54962359,0.97637010,-0.02537624,-0.21437976,0.00994105,0.04241339,0.07453330,-0.08751010,0.07453329,0.14781315,-0.11434892,-0.08751010,-0.11434892,0.32953302,-0.01775082,0.00115324,-0.00364695,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.00511122,0.28824320,-8.82233143,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56863380,0.57288050,1.56223087,0.95626465,0.01851687,0.27786704,-0.08947038
1.57185360,0.97643942,-0.02508656,-0.21410760,0.00972893,0.04234879,0.07443123,-0.08743032,0.07443123,0.14768621,-0.11425392,-0.08743031,-0.11425391,0.32971988,-0.01080311,0.00123469,-0.02419491,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.03371763,0.29509956,-8.87721729,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56872081,0.57306733,1.56227797,0.95626534,0.01833500,0.27788096,-0.08945721
1.58667344,0.97649252,-0.02486492,-0.21389781,0.00958388,0.04229407,0.07434655,-0.08736632,0.07434656,0.14758095,-0.11417422,-0.08736631,-0.11417419,0.32985100,-0.00973544,-0.00085933,-0.02040442,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.11251116,0.41837916,-8.77200413,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56884363,0.57334154,1.56231971,0.95625906,0.01809389,0.27794637,-0.08937017
1.59161347,0.97651064,-0.02483374,-0.21381688,0.00962112,0.04226632,0.07431524,-0.08735276,0.07431523,0.14755225,-0.11414233,-0.08735276,-0.11414233,0.32991718,-0.01242553,0.00068554,-0.01012535,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.13637161,0.44199419,-8.81971645,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56884405,0.57334249,1.56231980,0.95625905,0.01809311,0.27794662,-0.08936975
1.60643357,0.97652483,-0.02487810,-0.21372874,0.01001869,0.04218608,0.07426751,-0.08738733,0.07426752,0.14760728,-0.11408606,-0.08738734,-0.11408608,0.33013203,-0.01780336,0.00535465,0.00827645,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.11495018,0.44461137,-8.87703419,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56887954,0.57342221,1.56232683,0.95625792,0.01802950,0.27796676,-0.08933195
1.61137360,0.97652495,-0.02492298,-0.21371555,0.01017220,0.04216561,0.07426336,-0.08740749,0.07426337,0.14764444,-0.11408098,-0.08740748,-0.11408096,0.33020274,-0.02047165,0.00374517,0.01583719,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.10058069,0.43759727,-8.82451820,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56890026,0.57346871,1.56233009,0.95625759,0.01799434,0.27797742,-0.08930951
1.61631364,0.97652328,-0.02497584,-0.21370962,0.01032920,0.04214786,0.07426335,-0.08743063,0.07426332,0.14768676,-0.11408103,-0.08743063,-0.11408104,0.33027183,-0.02259955,0.00319552,0.01961821,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.07194757,0.43789825,-8.80066013,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56892280,0.57351929,1.56233304,0.95625749,0.01795812,0.27798756,-0.08928624
1.63607351,0.97650695,-0.02518024,-0.21372992,0.01093739,0.04208849,0.07427562,-0.08753281,0.07427563,0.14787140,-0.11410008,-0.08753280,-0.11410007,0.33052911,-0.01403116,-0.00354555,0.00501512,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.96937346,0.25521207,-8.79851341,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56902151,0.57374355,1.56233759,0.95625771,0.01780275,0.27802074,-0.08921171
1.65089360,0.97652560,-0.02513107,-0.21363561,0.01122516,0.04200816,0.07422009,-0.08754578,0.07422009,0.14791863,-0.11404969,-0.08754578,-0.11404967,0.33071227,-0.00225158,-0.00761621,-0.02472345,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.97897053,0.23363729,-8.78182125,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56908991,0.57390635,1.56232885,0.95625349,0.01765620,0.27805337,-0.08918431
1.65583364,0.97653812,-0.02506993,-0.21358387,0.01125697,0.04197966,0.07419021,-0.08753554,0.07419021,0.14790719,-0.11401979,-0.08753554,-0.11401978,0.33076623,0.00096229,-0.01020970,-0.03067415,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.99805903,0.24775611,-8.77463245,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56910926,0.57395289,1.56232448,0.95625195,0.01761251,0.27806398,-0.08917639
1.67065347,0.97658628,-0.02482983,-0.21338907,0.01130716,0.04188202,0.07407698,-0.08748509,0.07407698,0.14783232,-0.11390769,-0.08748509,-0.11390768,0.33092889,0.00410335,-0.00123393,-0.03822386,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.10537910,0.38027138,-8.83173656,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56917619,0.57411077,1.56230425,0.95624848,0.01748411,0.27809843,-0.08913142
1.67559351,0.97659576,-0.02475982,-0.21335062,0.01136762,0.04184827,0.07403831,-0.08748068,0.07403831,0.14780937,-0.11386676,-0.08748067,-0.11386675,0.33098786,-0.00065975,-0.00496681,-0.03283466,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.13878441,0.43242517,-8.80540180,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56919671,0.57415743,1.56229686,0.95624854,0.01745696,0.27810693,-0.08910962
1.68053354,0.97659689,-0.02471253,-0.21334650,0.01144861,0.04182239,0.07401431,-0.08748888,0.07401431,0.14781287,-0.11384520,-0.08748888,-0.11384520,0.33103915,-0.00123500,-0.00076884,-0.02633134,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.13639832,0.47063571,-8.80536747,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56921863,0.57420602,1.56228856,0.95624941,0.01743652,0.27811433,-0.08908112
1.68547357,0.97659463,-0.02467632,-0.21335600,0.01154194,0.04179940,0.07399568,-0.08750281,0.07399570,0.14782492,-0.11383168,-0.08750281,-0.11383168,0.33108854,-0.00495077,-0.00291357,-0.02093743,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.11251116,0.49474996,-8.83161926,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56924460,0.57426193,1.56227812,0.95625145,0.01742281,0.27812101,-0.08904104
1.70276355,0.97657764,-0.02469896,-0.21341015,0.01192546,0.04174855,0.07397957,-0.08757565,0.07397956,0.14792852,-0.11383480,-0.08757567,-0.11383481,0.33126720,-0.00874146,-0.00296597,0.00448350,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.04564810,0.45964861,-8.85556412,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56931385,0.57440344,1.56224519,0.95625982,0.01741886,0.27813296,-0.08891454
1.71758365,0.97656226,-0.02481182,-0.21344548,0.01231156,0.04171498,0.07398709,-0.08764851,0.07398709,0.14804843,-0.11385396,-0.08764850,-0.11385394,0.33143789,-0.01035249,-0.00298635,0.01259908,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.00749731,0.40516090,-8.81744289,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56945178,0.57464717,1.56214708,0.95627399,0.01741230,0.27816001,-0.08867854
1.72252368,0.97655648,-0.02485353,-0.21345994,0.01243201,0.04170706,0.07399282,-0.08767331,0.07399282,0.14809054,-0.11386160,-0.08767332,-0.11386161,0.33149289,-0.00660353,-0.00767933,0.00935054,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.00511122,0.38609323,-8.77926159,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56945210,0.57464765,1.56214681,0.95627400,0.01741216,0.27816009,-0.08867813
1.73240349,0.97654474,-0.02491969,-0.21349183,0.01267417,0.04168753,0.07399838,-0.08772231,0.07399838,0.14816647,-0.11387577,-0.08772231,-0.11387576,0.33160121,-0.00816242,-0.00874352,0.00393823,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.00996304,0.35263816,-8.80078602,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56947291,0.57467856,1.56212821,0.95627475,0.01740187,0.27816613,-0.08865310
1.73734352,0.97653997,-0.02493643,-0.21350467,0.01279120,0.04167406,0.07399617,-0.08774387,0.07399616,0.14820034,-0.11387903,-0.08774386,-0.11387904,0.33165434,-0.00815916,-0.00716331,-0.00147193,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.99323344,0.33849177,-8.80558205,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56947529,0.57468198,1.56212603,0.95627481,0.01740055,0.27816686,-0.08865045
1.74228355,0.97653776,-0.02494509,-0.21350732,0.01289677,0.04165894,0.07399126,-0.08776077,0.07399126,0.14823107,-0.11387891,-0.08776078,-0.11387895,0.33170774,-0.00446236,-0.00396891,-0.00361831,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.99084759,0.32181075,-8.78172493,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56950197,0.57471888,1.56210104,0.95627509,0.01738468,0.27817549,-0.08862345
1.74722359,0.97653663,-0.02494509,-0.21350677,0.01299347,0.04164285,0.07398314,-0.08777533,0.07398314,0.14825481,-0.11387414,-0.08777533,-0.11387414,0.33176069,-0.00073078,-0.00550586,-0.00956934,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.97886443,0.31715816,-8.76501846,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56953087,0.57475572,1.56207297,0.95627469,0.01736720,0.27818576,-0.08859899
1.75216362,0.97653663,-0.02493314,-0.21350272,0.01308375,0.04162450,0.07397113,-0.08778726,0.07397113,0.14827319,-0.11386613,-0.08778726,-0.11386613,0.33181298,-0.00123665,-0.00708626,-0.01444549,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.95977616,0.32929173,-8.77695656,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56957126,0.57480237,1.56203225,0.95627308,0.01734577,0.27820184,-0.08857003
1.76945360,0.97654665,-0.02482533,-0.21345428,0.01332637,0.04155216,0.07391064,-0.08780713,0.07391063,0.14830624,-0.11381846,-0.08780713,-0.11381850,0.33198911,0.00518526,-0.01385349,-0.02202357,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.92395830,0.38694361,-8.77692032,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56966266,0.57489054,1.56193464,0.95626588,0.01732483,0.27824686,-0.08851048
1.78427370,0.97656077,-0.02471223,-0.21339549,0.01344548,0.04149926,0.07385837,-0.08781113,0.07385838,0.14830636,-0.11377544,-0.08781114,-0.11377544,0.33212802,0.00519991,-0.01595665,-0.02257004,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.99076843,0.43158644,-8.85085011,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56978387,0.57497909,1.56179275,0.95624932,0.01734229,0.27832987,-0.08842492
1.78921347,0.97656178,-0.02469866,-0.21338941,0.01348974,0.04148925,0.07385044,-0.08781925,0.07385044,0.14831540,-0.11376882,-0.08781924,-0.11376883,0.33217294,0.00627935,-0.02226021,-0.01391940,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.01468182,0.45043319,-8.82217216,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56979057,0.57498322,1.56178444,0.95624816,0.01734390,0.27833536,-0.08841981
1.80897360,0.97655082,-0.02479290,-0.21340820,0.01381284,0.04146573,0.07385793,-0.08788950,0.07385792,0.14841697,-0.11379084,-0.08788950,-0.11379085,0.33237033,-0.00655666,-0.01872601,0.01473025,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.06709623,0.49044612,-8.81970692,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56995590,0.57506336,1.56156772,0.95621133,0.01738573,0.27849688,-0.08830126
1.81391364,0.97654575,-0.02485952,-0.21341668,0.01392030,0.04146602,0.07387132,-0.08791453,0.07387133,0.14845922,-0.11380590,-0.08791454,-0.11380591,0.33242553,-0.00710412,-0.01926111,0.02176289,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.08379841,0.48549736,-8.79343796,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.56998473,0.57507337,1.56152828,0.95620338,0.01739263,0.27852881,-0.08828533
1.81885367,0.97653705,-0.02494330,-0.21343881,0.01403862,0.04147104,0.07389191,-0.08794597,0.07389192,0.14851171,-0.11382755,-0.08794596,-0.11382755,0.33247956,-0.00656622,-0.02293990,0.02879507,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.10055447,0.47100714,-8.74569511,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.57002758,0.57508635,1.56146914,0.95619091,0.01740328,0.27857710,-0.08826591
1.83367351,0.97650069,-0.02520922,-0.21354769,0.01443117,0.04149108,0.07396394,-0.08805643,0.07396394,0.14868829,-0.11391309,-0.08805645,-0.11391310,0.33263484,-0.00868631,-0.02243520,0.02770803,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-4.03135824,0.35001853,-8.80554295,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.57018908,0.57511778,1.56124259,0.95613904,0.01745207,0.27875850,-0.08824542
