time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
0.11378743,5,1554.72366689,108.08434056,1484.85013511,108.16157627,0.56918111,0.57412095,1.56230203,0.01748456,0.27809916,-0.08912184,0.95624915,0.50284422,0.43096750,1.53815571,0.66166911,0.57788055,0.29333965,-0.37709404,1515.68609988,335.84613997,1450.83901347,335.84613997
0.11378743,13,339.21008243,406.01957650,291.89854215,405.78885432,0.56918111,0.57412095,1.56230203,0.01748456,0.27809916,-0.08912184,0.95624915,0.50284422,0.43096750,1.53815571,0.66166911,0.57788055,0.29333965,-0.37709404,328.91290990,576.15272608,282.85091390,576.15272608
0.11378743,14,421.12279348,228.81090506,364.37073500,228.67069834,0.56918111,0.57412095,1.56230203,0.01748456,0.27809916,-0.08912184,0.95624915,0.50284422,0.43096750,1.53815571,0.66166911,0.57788055,0.29333965,-0.37709404,432.65807385,410.54198694,378.53533163,410.54198694
0.11378743,31,1148.04348313,617.06232776,1099.11600230,616.85836149,0.56918111,0.57412095,1.56230203,0.01748456,0.27809916,-0.08912184,0.95624915,0.50284422,0.43096750,1.53815571,0.66166911,0.57788055,0.29333965,-0.37709404,1132.89088143,811.28460112,1083.74830054,811.28460112
0.24378755,5,1552.92507955,109.12066234,1482.80076908,109.36912948,0.56993975,0.57505456,1.56158867,0.01738160,0.27848150,-0.08831539,0.95621458,0.50381508,0.43180244,1.53744544,0.66137371,0.57850446,0.29349022,-0.37653804,1513.45235898,337.16137803,1448.63095669,337.16137803
0.24378755,13,336.40333646,405.17567794,289.05059786,404.90615886,0.56993975,0.57505456,1.56158867,0.01738160,0.27848150,-0.08831539,0.95621458,0.50381508,0.43180244,1.53744544,0.66137371,0.57850446,0.29349022,-0.37653804,326.13299469,576.56362992,280.01362240,576.56362992
0.24378755,14,418.78799746,227.72437827,361.98957427,227.62746578,0.56993975,0.57505456,1.56158867,0.01738160,0.27848150,-0.08831539,0.95621458,0.50381508,0.43180244,1.53744544,0.66137371,0.57850446,0.29349022,-0.37653804,430.15389775,410.85218257,375.97381117,410.85218257
0.24378755,31,1145.79672337,617.49689111,1096.98480864,617.34192491,0.56993975,0.57505456,1.56158867,0.01738160,0.27848150,-0.08831539,0.95621458,0.50381508,0.43180244,1.53744544,0.66137371,0.57850446,0.29349022,-0.37653804,1130.73396812,812.31721447,1081.57591754,812.31721447
0.31378743,5,1552.36296411,109.83655876,1482.45960464,110.05038239,0.57070203,0.57511330,1.56044038,0.01752575,0.27929227,-0.08834145,0.95597305,0.50451660,0.43188070,1.53634788,0.66173668,0.57870848,0.29303317,-0.37594231,1513.41520474,339.15527853,1448.57687739,339.15527853
0.31378743,13,336.18024238,405.37923826,288.72559663,405.03979488,0.57070203,0.57511330,1.56044038,0.01752575,0.27929227,-0.08834145,0.95597305,0.50451660,0.43188070,1.53634788,0.66173668,0.57870848,0.29303317,-0.37594231,325.71424346,578.73111264,279.57178134,578.73111264
