time_s,range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,x,y,z,w,rot_x,rot_y,rot_z,tag_pos_x,tag_pos_y,tag_pos_z,bias,gt_range,range_calib,bias_calib,std
22.661561274,6.011600017547607,2,4,32625241.198417466,18391844.670222357,18694680.30098157,32928117.92618189,20233398.249699518,34466840.85161258,-88.66709899902344,-88.10379791259766,-3.6898000240325928,3.021199941635132,1.7560211381880892,0.22110736374805862,2.065911176711614,0.93009112584254,0.03474798542920061,0.28674065834135787,-0.2269424376169717,1.7294697235546588,0.24185650302658773,2.1700768889213613,0.19359913205482826,5.818000885492779,5.908970544339005,0.09096965884622588,0.11855930706661884
22.66524503,5.902299880981445,1,4,36423061.71123798,22309379.162910655,22617292.48046875,36731014.811197914,24156010.429186698,38269734.73182091,-90.58719635009766,-89.31700134277344,-1.3791999816894531,1.4257999658584595,1.75888234581328,0.21611125776639198,2.066049025760717,0.929880411158211,0.035583093165797226,0.28686157107164306,-0.2275229734934465,1.6405502432714558,0.05172528119011102,2.1835639789075127,0.26379144261120846,5.638508438370237,5.765547573557904,0.12703913518766718,0.11436952347271706
22.669622548,2.0344998836517334,2,5,40625024.85226362,27324381.588666867,27625866.198417466,40926523.45315004,29164584.147135418,42465243.514623396,-81.09390258789062,-81.3478012084961,-1.6110999584197998,1.1511000394821167,1.7622436336147878,0.2101786411991603,2.0662229209962497,0.9296265964437236,0.03657241690571455,0.2869944559667793,-0.22823459805749297,1.7357674792336388,0.23073260509233556,2.170446468323443,0.015320500582620245,2.019179383069113,1.9468450825022128,-0.07233430056690038,0.14150208657936142
22.673295149,1.993299961090088,1,5,44422821.3266226,31241914.34420072,31548350.172776442,44729270.33253205,33087068.12149439,46267987.655248396,-85.3490982055664,-84.27130126953125,0.11540000140666962,-0.3278000056743622,1.7650309760425245,0.20520487124310574,2.066376111284635,0.9294079634661825,0.037393353150703475,0.28709819422052607,-0.22886065948760798,1.646084793819443,0.040939339477979536,2.1834386621216715,0.1487821092584718,1.844517851831616,1.7961393743992355,-0.04837847743238055,0.15272703704226526
22.677394218,3.4547998905181885,2,6,48624808.506109774,63118122.57424379,63421002.41636618,48927711.74504207,64959720.365084134,50466431.43091446,-87.51570129394531,-86.53900146484375,-1.2265000343322754,1.141800045967102,1.7681066537897663,0.19965719390223255,2.066553623120775,0.9291558024163157,0.038293860242169867,0.28720708691490077,-0.22959783171820722,1.7417045528325037,0.22004376913460708,2.170828819669797,0.19578882659567398,3.2590110639225145,3.357333011897522,0.0983219479750077,0.12695072426706322
22.681360987,4.631800174713135,1,6,52422588.954827726,67035659.649188705,147036.07021233975,52750406.27504006,1685754.0189302885,54289122.971754804,-80.89099884033203,-80.6156005859375,0.6463000178337097,-0.46369999647140503,1.7710474912556489,0.1942921564155362,2.0667306520413664,0.928902258419861,0.03914435024465537,0.2873069609359368,-0.23035412812485434,1.6514437152628858,0.030207697283730905,2.183376385095327,1.1728420405819562,3.4589581341311786,4.5178463908012345,1.058888256670056,0.11520088147506653
22.68675593,5.826700210571289,2,7,56624592.159955926,27226218.715569913,27530153.057391826,56928566.56588041,29068871.006109774,58467290.49291366,-86.80259704589844,-87.0270004272461,-3.894700050354004,3.824899911880493,1.7749908340169522,0.18700102550293782,2.0669773186898808,0.9285399614130527,0.04025869812183292,0.28743666856384137,-0.2314582874936695,1.74868940104152,0.20723014640715196,2.1713086049413284,0.13771192210221894,5.68898828846907,5.753046728446002,0.0640584399769315,0.12766854823431942
22.691246542,5.978499889373779,1,7,61422316.518930286,32143697.838416465,32450842.15995593,61729501.389723554,33989560.10867388,63268222.609299876,-86.2781982421875,-86.54170227050781,-2.29010009765625,2.058199882507324,1.7782235551198267,0.18093677483458417,2.0671856717733204,0.928220824135101,0.0411406498849049,0.2875415640759468,-0.23245084963871313,1.657753143458183,0.017182740023323928,2.183403123118231,0.26214412620576244,5.716355763168017,5.836846362899813,0.12049059973179599,0.1323517459394579
22.696385266,3.5308001041412354,2,9,66624319.724058494,57888637.3823117,58229672.288161054,66965378.87181991,59768390.236879006,1287689.6315354567,-90.63410186767578,-90.15630340576172,-2.017199993133545,1.5794999599456787,1.7818676687411525,0.17400204544275963,2.0674250610892866,0.9278343462702299,0.042092487991273846,0.2876601927390419,-0.23367340851996204,1.7556924343778393,0.1941356368713175,2.171806551796277,0.10354107180931038,3.427259032331925,3.494228009655982,0.06696897732405693,0.11379052211204835
22.7012322,3.4693000316619873,1,9,4205609.788161058,62806120.480268426,63115633.8266226,4515146.359174679,64654351.77534054,6053864.6678435495,-86.24620056152344,-86.69660186767578,-0.2345999926328659,-0.15919999778270721,1.7852516712073487,0.1674645640371016,2.0676499380914923,0.9274496243238045,0.04293586571022467,0.287770883121201,-0.23490769379692888,1.6638385834762979,0.00418553046343223,2.1835542922929663,0.18209686716370665,3.2872031644982806,3.307976177743311,0.020773013245030558,0.1317748812025514
