time_s,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8,x,y,z,w,rot_x,rot_y,rot_z
-0.00157785,-0.95266449,0.23562227,0.18604445,0.04795795,0.22217392,0.22789767,-0.07259886,0.22789767,0.29379487,-0.22057307,-0.07259888,-0.22057311,0.51664694,0.00684272,0.03433253,-0.00035832,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.63122940,0.01180306,-9.02472019,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.67961370,0.79080550,2.17579100,0.96302283,0.03730706,0.25071712,-0.09130244
0.01325710,-0.95269525,0.23569006,0.18586783,0.04769811,0.22187876,0.22786361,-0.07271726,0.22786359,0.29376436,-0.22043282,-0.07271724,-0.22043280,0.51702324,0.01427491,0.03177897,-0.00088965,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.64787912,-0.01224321,-9.03666687,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.67923083,0.79168808,2.17604934,0.96307172,0.03674704,0.25080753,-0.09076397
0.01820199,-0.95270532,0.23571502,0.18580453,0.04761994,0.22179156,0.22785377,-0.07275015,0.22785379,0.29374971,-0.22038393,-0.07275012,-0.22038388,0.51714964,0.01217935,0.02807648,-0.00144605,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.64310694,-0.01935281,-9.09397697,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.67916524,0.79182709,2.17609401,0.96308007,0.03666964,0.25081394,-0.09068891
0.02561959,-0.95272350,0.23574796,0.18570727,0.04747264,0.22161571,0.22782312,-0.07281788,0.22782314,0.29371844,-0.22030349,-0.07281791,-0.22030345,0.51734925,0.00366265,0.03219493,0.00015969,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.66214275,-0.02671807,-9.13694191,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.67902023,0.79211853,2.17619333,0.96309850,0.03652043,0.25081758,-0.09054327
0.03056449,-0.95273417,0.23577589,0.18564382,0.04736674,0.22149833,0.22780975,-0.07286654,0.22780975,0.29370836,-0.22024969,-0.07286654,-0.22024969,0.51749235,0.00420420,0.02957017,0.00177815,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.67168689,-0.02204522,-9.12738132,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.67886958,0.79239707,2.17629747,0.96311750,0.03639687,0.25080660,-0.09042119
0.03550964,-0.95274353,0.23581252,0.18557607,0.04726218,0.22139206,0.22780524,-0.07291174,0.22780520,0.29370847,-0.22020062,-0.07291173,-0.22020062,0.51764396,0.00576999,0.03168789,0.00557623,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.67407298,-0.01252395,-9.10588360,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.67871208,0.79266275,2.17640759,0.96313700,0.03629734,0.25078216,-0.09032131
0.04045454,-0.95275170,0.23585631,0.18550310,0.04716497,0.22130223,0.22781065,-0.07294955,0.22781065,0.29371750,-0.22015317,-0.07294954,-0.22015321,0.51780150,0.01106528,0.03384635,0.00668777,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.66702056,-0.01243905,-9.09395981,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.67855437,0.79290381,2.17651933,0.96315590,0.03622327,0.25074756,-0.09024548
0.04539969,-0.95275879,0.23590170,0.18543316,0.04707041,0.22121892,0.22781699,-0.07298659,0.22781698,0.29372388,-0.22010829,-0.07298660,-0.22010831,0.51795838,0.00735208,0.03380772,0.00775968,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.65508986,-0.00276728,-9.10589409,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.67840406,0.79311123,2.17662735,0.96317316,0.03617257,0.25070776,-0.09019220
0.05034459,-0.95276558,0.23595247,0.18535897,0.04697090,0.22113486,0.22782825,-0.07302434,0.22782826,0.29373949,-0.22006445,-0.07302437,-0.22006446,0.51812412,0.00945273,0.03540529,0.01101675,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.65270400,-0.00751537,-9.13216400,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.67823579,0.79331894,2.17675010,0.96319153,0.03613474,0.25065739,-0.09015113
0.06517953,-0.95279121,0.23613971,0.18507104,0.04664364,0.22085973,0.22786509,-0.07313028,0.22786508,0.29377406,-0.21989224,-0.07313027,-0.21989228,0.51869900,0.00673632,0.04010499,0.01967123,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.63828182,-0.03601359,-9.15845299,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.67755896,0.79393651,2.17725918,0.96326118,0.03611075,0.25039936,-0.09013360
0.08001447,-0.95282000,0.23639111,0.18468988,0.04629218,0.22059233,0.22792871,-0.07321227,0.22792871,0.29381177,-0.21966738,-0.07321225,-0.21966738,0.51939539,0.00245476,0.04321179,0.03104107,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.63122940,-0.06934088,-9.09881210,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.67701144,0.79424302,2.17768089,0.96331864,0.03615204,0.25013656,-0.09023261
0.08495963,-0.95283538,0.23647824,0.18451828,0.04621486,0.22053392,0.22795486,-0.07320080,0.22795486,0.29381554,-0.21957090,-0.07320081,-0.21957087,0.51963251,0.00511927,0.04218870,0.02833997,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-3.60498261,-0.08338448,-9.09406662,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,0.67699331,0.79425100,2.17769486,0.96332058,0.03615346,0.25012728,-0.09023705
