time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
-0.02906559,13,262.63951135,165.38606327,216.79445651,165.12653836,0.67629414,0.79447098,2.17823115,0.03618650,0.24975459,-0.09045722,0.96339536,0.72978498,0.81659151,2.18562636,0.60367860,0.24517307,0.44824189,0.61199798,1024.73767224,-946.45468577,1084.86045049,-946.45468577
-0.02906559,20,1635.10540813,146.58844493,1591.08543532,146.95903872,0.67629414,0.79447098,2.17823115,0.03618650,0.24975459,-0.09045722,0.96339536,0.72978498,0.81659151,2.18562636,0.60367860,0.24517307,0.44824189,0.61199798,407.58253189,2695.37132603,325.49597565,2695.37132603
0.04093454,13,262.46010254,163.08385213,216.70489696,163.00977218,0.67372650,0.79480394,2.18017862,0.03594857,0.24850461,-0.09162377,0.96361725,0.72724762,0.81681743,2.18767349,0.60380147,0.24553445,0.44947266,0.61082809,1029.15691466,-953.58138177,1089.43313025,-953.58138177
0.04093454,20,1634.67706550,143.67004807,1590.59128941,144.03835143,0.67372650,0.79480394,2.18017862,0.03594857,0.24850461,-0.09162377,0.96361725,0.72724762,0.81681743,2.18767349,0.60380147,0.24553445,0.44947266,0.61082809,402.45682585,2686.33795994,320.66276071,2686.33795994
0.17093441,20,1640.18839169,136.72499483,1596.07525287,137.16492920,0.67023890,0.79574625,2.18266867,0.03573262,0.24706353,-0.09203172,0.96395692,0.72375412,0.81772805,2.19029757,0.60351970,0.24639938,0.45044932,0.61003830,395.79700577,2686.58343999,314.03270230,2686.58343999
0.31093441,20,1643.85209576,132.74284987,1599.75256857,133.25218042,0.66712130,0.79806358,2.18448911,0.03361779,0.24563471,-0.09409145,0.96419925,0.72068407,0.81992668,2.19212533,0.60499700,0.24742152,0.45140016,0.60745297,395.45574932,2662.46868930,314.44195717,2662.46868930
0.37093441,13,275.32313361,150.90612663,230.05289933,151.07287577,0.66616876,0.79889278,2.18498467,0.03309617,0.24548245,-0.09528057,0.96413932,0.71977578,0.82065789,2.19259029,0.60572213,0.24718922,0.45185124,0.60648879,1044.93297180,-979.14661684,1105.76570607,-979.14661684
0.37093441,20,1646.62668898,132.00106244,1602.27843299,132.51967109,0.66616876,0.79889278,2.18498467,0.03309617,0.24548245,-0.09528057,0.96413932,0.71977578,0.82065789,2.19259029,0.60572213,0.24718922,0.45185124,0.60648879,396.81791736,2650.14395544,316.18410787,2650.14395544
0.51093441,13,280.56331096,150.86760385,235.13971508,150.69141871,0.66656623,0.80021577,2.18427502,0.03332729,0.24599097,-0.09451399,0.96407720,0.72014999,0.82204819,2.19185165,0.60547760,0.24712264,0.45126715,0.60719457,1042.34742409,-973.69735704,1103.02525939,-973.69735704
0.51093441,20,1651.50697478,131.47742315,1607.11729454,132.02987218,0.66656623,0.80021577,2.18427502,0.03332729,0.24599097,-0.09451399,0.96407720,0.72014999,0.82204819,2.19185165,0.60547760,0.24712264,0.45126715,0.60719457,398.28989061,2659.45665714,317.37213521,2659.45665714
0.64093454,13,277.28387372,152.00876680,231.90039416,152.01067579,0.66810033,0.80221112,2.18247753,0.03276711,0.24699157,-0.09403430,0.96388746,0.72167292,0.82411433,2.18992778,0.60599304,0.24700363,0.45017887,0.60753652,1040.03651313,-970.95108781,1100.64521882,-970.95108781
0.64093454,20,1647.74093358,134.01086160,1603.58834870,134.47124240,0.66810033,0.80221112,2.18247753,0.03276711,0.24699157,-0.09403430,0.96388746,0.72167292,0.82411433,2.18992778,0.60599304,0.24700363,0.45017887,0.60753652,404.61214466,2661.57298701,323.61306393,2661.57298701
0.71093441,13,276.23287345,152.74935837,230.85810414,152.84828159,0.66928249,0.80300256,2.18126787,0.03263640,0.24763809,-0.09394848,0.96373436,0.72285968,0.82491941,2.18864458,0.60628833,0.24668760,0.44968885,0.60773319,1038.10644357,-970.24940403,1098.70608272,-970.24940403
0.71093441,20,1646.47774622,135.86240283,1602.35626895,136.35069727,0.66928249,0.80300256,2.18126787,0.03263640,0.24763809,-0.09394848,0.96373436,0.72285968,0.82491941,2.18864458,0.60628833,0.24668760,0.44968885,0.60773319,408.25477161,2661.13152588,327.25216739,2661.13152588
0.78093428,13,276.09666408,153.73843104,230.65846967,153.75427507,0.67064521,0.80346949,2.17997524,0.03275112,0.24835205,-0.09358790,0.96358182,0.72421834,0.82541749,2.18728852,0.60635821,0.24633673,0.44913000,0.60821886,1035.41091655,-967.61062069,1095.95423189,-967.61062069
