time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,valid_frame,gt_left_u,gt_left_v,gt_right_u,gt_right_v
0.50400370,7,918.87592386,37.64218078,877.86822844,37.51878459,-0.37320311,1.95327227,2.11325500,-0.09280421,0.03073316,0.99510628,-0.01436424,-0.36588659,2.10520120,2.08218107,0.55031558,-0.54572919,-0.43004299,-0.46302855,1.00000000,900.48516005,46.83945970,859.95184580,46.83945970
0.50400370,11,1244.86925993,40.22811916,1204.37880387,40.07982842,-0.37320311,1.95327227,2.11325500,-0.09280421,0.03073316,0.99510628,-0.01436424,-0.36588659,2.10520120,2.08218107,0.55031558,-0.54572919,-0.43004299,-0.46302855,1.00000000,1223.85446180,49.26640506,1184.20819127,49.26640506
0.50400370,16,804.70892691,168.40924606,768.79760080,168.30023443,-0.37320311,1.95327227,2.11325500,-0.09280421,0.03073316,0.99510628,-0.01436424,-0.36588659,2.10520120,2.08218107,0.55031558,-0.54572919,-0.43004299,-0.46302855,1.00000000,788.93614396,175.68794080,753.19300100,175.68794080
0.50400370,35,1447.27067578,660.33603327,1419.76716011,660.34108940,-0.37320311,1.95327227,2.11325500,-0.09280421,0.03073316,0.99510628,-0.01436424,-0.36588659,2.10520120,2.08218107,0.55031558,-0.54572919,-0.43004299,-0.46302855,1.00000000,1432.95939692,663.49088968,1405.97787601,663.49088968
0.50400370,36,1427.50111888,494.76130047,1400.61360972,494.65232187,-0.37320311,1.95327227,2.11325500,-0.09280421,0.03073316,0.99510628,-0.01436424,-0.36588659,2.10520120,2.08218107,0.55031558,-0.54572919,-0.43004299,-0.46302855,1.00000000,1411.30488435,498.59256182,1385.09126934,498.59256182
0.50400370,38,1011.02650640,330.95738454,978.33710864,330.83788705,-0.37320311,1.95327227,2.11325500,-0.09280421,0.03073316,0.99510628,-0.01436424,-0.36588659,2.10520120,2.08218107,0.55031558,-0.54572919,-0.43004299,-0.46302855,1.00000000,996.68014891,338.66437384,964.51943640,338.66437384
0.50400370,40,1191.74303434,404.79442024,1160.04147225,404.46859661,-0.37320311,1.95327227,2.11325500,-0.09280421,0.03073316,0.99510628,-0.01436424,-0.36588659,2.10520120,2.08218107,0.55031558,-0.54572919,-0.43004299,-0.46302855,1.00000000,1176.15993046,410.21950892,1145.13462676,410.21950892
0.50400370,42,1195.96374747,653.43186416,1162.58848808,653.10587539,-0.37320311,1.95327227,2.11325500,-0.09280421,0.03073316,0.99510628,-0.01436424,-0.36588659,2.10520120,2.08218107,0.55031558,-0.54572919,-0.43004299,-0.46302855,1.00000000,1182.71964175,657.13207091,1149.90899995,657.13207091
0.50400370,44,1669.86630939,509.82271436,1647.38813846,509.70378662,-0.37320311,1.95327227,2.11325500,-0.09280421,0.03073316,0.99510628,-0.01436424,-0.36588659,2.10520120,2.08218107,0.55031558,-0.54572919,-0.43004299,-0.46302855,1.00000000,1650.62194887,512.40709989,1629.05561020,512.40709989
1.77400358,7,922.36929227,52.73477479,881.42950877,52.61801589,-0.37671005,1.95638316,2.10772521,-0.09727702,0.03282386,0.99463639,-0.01257888,-0.36847431,2.10817329,2.07616368,0.55040780,-0.54965906,-0.42735429,-0.46075426,1.00000000,902.72746203,59.78440022,862.31240647,59.78440022
1.77400358,11,1247.39526379,53.55431264,1207.05971262,53.36587513,-0.37671005,1.95638316,2.10772521,-0.09727702,0.03282386,0.99463639,-0.01257888,-0.36847431,2.10817329,2.07616368,0.55040780,-0.54965906,-0.42735429,-0.46075426,1.00000000,1225.39818516,60.19579146,1185.83154130,60.19579146
1.77400358,16,808.68706012,182.98598937,772.60421954,182.87446137,-0.37671005,1.95638316,2.10772521,-0.09727702,0.03282386,0.99463639,-0.01257888,-0.36847431,2.10817329,2.07616368,0.55040780,-0.54965906,-0.42735429,-0.46075426,1.00000000,791.89653845,188.36159441,756.23592014,188.36159441
1.77400358,35,1454.33864029,671.80979575,1426.55799476,671.63772831,-0.37671005,1.95638316,2.10772521,-0.09727702,0.03282386,0.99463639,-0.01257888,-0.36847431,2.10817329,2.07616368,0.55040780,-0.54965906,-0.42735429,-0.46075426,1.00000000,1439.30663165,672.34341010,1412.23578107,672.34341010
1.77400358,36,1432.86054874,505.58162220,1405.89036842,505.58781304,-0.37671005,1.95638316,2.10772521,-0.09727702,0.03282386,0.99463639,-0.01257888,-0.36847431,2.10817329,2.07616368,0.55040780,-0.54965906,-0.42735429,-0.46075426,1.00000000,1416.07932470,507.01562211,1389.81705096,507.01562211
1.77400358,38,1014.87758017,343.94061293,982.22712071,343.79710156,-0.37671005,1.95638316,2.10772521,-0.09727702,0.03282386,0.99463639,-0.01257888,-0.36847431,2.10817329,2.07616368,0.55040780,-0.54965906,-0.42735429,-0.46075426,1.00000000,999.94686783,349.47120440,967.80153018,349.47120440
1.77400358,40,1196.01093620,416.71000876,1164.32996598,416.50979182,-0.37671005,1.95638316,2.10772521,-0.09727702,0.03282386,0.99463639,-0.01257888,-0.36847431,2.10817329,2.07616368,0.55040780,-0.54965906,-0.42735429,-0.46075426,1.00000000,1179.90595493,419.96159330,1148.86230299,419.96159330
1.77400358,41,1254.70090569,550.99295242,1223.42001759,550.70392071,-0.37671005,1.95638316,2.10772521,-0.09727702,0.03282386,0.99463639,-0.01257888,-0.36847431,2.10817329,2.07616368,0.55040780,-0.54965906,-0.42735429,-0.46075426,1.00000000,1239.15975706,552.29929810,1208.42394710,552.29929810
1.77400358,42,1201.88919616,665.79698075,1168.44680370,665.64105527,-0.37671005,1.95638316,2.10772521,-0.09727702,0.03282386,0.99463639,-0.01257888,-0.36847431,2.10817329,2.07616368,0.55040780,-0.54965906,-0.42735429,-0.46075426,1.00000000,1188.22096770,667.33774318,1155.32141724,667.33774318
