time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
-0.11386642,32,1358.97952015,372.90401024,1291.44649625,372.54882518,2.07933568,1.41859676,0.94649500,-0.07559178,0.08931095,0.76654579,0.63144040,2.23595680,1.39081553,0.91022538,-0.06980561,0.78492602,0.61301766,0.05681257,1357.77191973,373.37734787,1291.52022590,373.37734787
-0.11386642,55,1393.67981951,642.63330943,1335.55083792,642.56738417,2.07933568,1.41859676,0.94649500,-0.07559178,0.08931095,0.76654579,0.63144040,2.23595680,1.39081553,0.91022538,-0.06980561,0.78492602,0.61301766,0.05681257,1399.94222927,639.25219206,1342.71683170,639.25219206
-0.04386629,32,1359.00312474,373.02259786,1291.42127808,372.63705554,2.07934762,1.41860614,0.94651760,-0.07563954,0.08942215,0.76654465,0.63142034,2.23596676,1.39081977,0.91024342,-0.06978558,0.78499501,0.61292767,0.05685491,1357.68931229,373.56661984,1291.44103383,373.56661984
-0.04386629,55,1393.70381611,642.65628821,1335.58972213,642.60375417,2.07934762,1.41860614,0.94651760,-0.07563954,0.08942215,0.76654465,0.63142034,2.23596676,1.39081977,0.91024342,-0.06978558,0.78499501,0.61292767,0.05685491,1399.90818271,639.43028764,1342.68275748,639.43028764
0.08613358,32,1358.97927244,372.80892006,1291.42856616,372.50115225,2.07937465,1.41858152,0.94655285,-0.07565050,0.08942412,0.76653676,0.63142832,2.23599384,1.39079130,0.91028179,-0.06978222,0.78500143,0.61292097,0.05684257,1357.72123484,373.57750628,1291.47394868,373.57750628
0.08613358,55,1393.70202595,642.62360962,1335.56153375,642.53447110,2.07937465,1.41858152,0.94655285,-0.07565050,0.08942412,0.76653676,0.63142832,2.23599384,1.39079130,0.91028179,-0.06978222,0.78500143,0.61292097,0.05684257,1399.93969158,639.44066828,1342.71462763,639.44066828
0.15613371,32,1359.00156603,372.77469025,1291.39992465,372.47979709,2.07937441,1.41858658,0.94654875,-0.07567880,0.08922666,0.76651180,0.63148315,2.23600247,1.39079354,0.91031815,-0.06985214,0.78492995,0.61301885,0.05668816,1357.99010991,373.44997111,1291.73682218,373.44997111
0.15613371,55,1393.72352990,642.49768604,1335.51169671,642.47542336,2.07937441,1.41858658,0.94654875,-0.07567880,0.08922666,0.76651180,0.63148315,2.23600247,1.39079354,0.91031815,-0.06985214,0.78492995,0.61301885,0.05668816,1400.10560707,639.34857572,1342.87795459,639.34857572
0.22613358,32,1358.92018928,372.82396402,1291.37494474,372.41296887,2.07939103,1.41858481,0.94658306,-0.07571192,0.08923047,0.76649629,0.63149748,2.23601992,1.39078437,0.91036177,-0.06985214,0.78494745,0.61299916,0.05665879,1358.05157735,373.50254126,1291.79843091,373.50254126
0.22613358,55,1393.67051862,642.65046675,1335.53431090,642.56355091,2.07939103,1.41858481,0.94658306,-0.07571192,0.08923047,0.76649629,0.63149748,2.23601992,1.39078437,0.91036177,-0.06985214,0.78494745,0.61299916,0.05665879,1400.16549164,639.40670264,1342.93697251,639.40670264
