time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,gt_left_u,gt_left_v,gt_right_u,gt_right_v
-0.11386642,32,1358.97952015,372.90401024,1291.44649625,372.54882518,2.07933568,1.41859676,0.94649500,-0.07559178,0.08931095,0.76654579,0.63144040,2.23266556,1.41866970,0.90215001,-0.07572715,0.78327837,0.61386205,0.06256025,1345.52188973,369.82465772,1278.65570722,369.82465772
-0.11386642,55,1393.67981951,642.63330943,1335.55083792,642.56738417,2.07933568,1.41859676,0.94649500,-0.07559178,0.08931095,0.76654579,0.63144040,2.23266556,1.41866970,0.90215001,-0.07572715,0.78327837,0.61386205,0.06256025,1385.61093543,637.81092393,1328.05959042,637.81092393
-0.04386629,32,1359.00312474,373.02259786,1291.42127808,372.63705554,2.07934762,1.41860614,0.94651760,-0.07563954,0.08942215,0.76654465,0.63142034,2.23267437,1.41867198,0.90216176,-0.07570640,0.78334719,0.61377240,0.06260323,1345.43791498,370.01545778,1278.57518775,370.01545778
-0.04386629,55,1393.70381611,642.65628821,1335.58972213,642.60375417,2.07934762,1.41860614,0.94651760,-0.07563954,0.08942215,0.76654465,0.63142034,2.23267437,1.41867198,0.90216176,-0.07570640,0.78334719,0.61377240,0.06260323,1385.57621227,637.98994027,1328.02484222,637.98994027
0.08613358,32,1358.97927244,372.80892006,1291.42856616,372.50115225,2.07937465,1.41858152,0.94655285,-0.07565050,0.08942412,0.76653676,0.63142832,2.23270216,1.41864344,0.90219960,-0.07570302,0.78335373,0.61376572,0.06259095,1345.46977540,370.02663985,1278.60809983,370.02663985
0.08613358,55,1393.70202595,642.62360962,1335.56153375,642.53447110,2.07937465,1.41858152,0.94655285,-0.07565050,0.08942412,0.76653676,0.63142832,2.23270216,1.41864344,0.90219960,-0.07570302,0.78335373,0.61376572,0.06259095,1385.60759470,638.00039464,1328.05662231,638.00039464
0.15613371,32,1359.00156603,372.77469025,1291.39992465,372.47979709,2.07937441,1.41858658,0.94654875,-0.07567880,0.08922666,0.76651180,0.63148315,2.23271550,1.41864813,0.90224249,-0.07577391,0.78328325,0.61386270,0.06243596,1345.74059855,369.89905566,1278.87302241,369.89905566
0.15613371,55,1393.72352990,642.49768604,1335.51169671,642.47542336,2.07937441,1.41858658,0.94654875,-0.07567880,0.08922666,0.76651180,0.63148315,2.23271550,1.41864813,0.90224249,-0.07577391,0.78328325,0.61386270,0.06243596,1385.77398200,637.90805596,1328.22050130,637.90805596
0.22613358,32,1358.92018928,372.82396402,1291.37494474,372.41296887,2.07939103,1.41858481,0.94658306,-0.07571192,0.08923047,0.76649629,0.63149748,2.23273438,1.41863869,0.90228460,-0.07577382,0.78330102,0.61384300,0.06240675,1345.80201890,369.95245618,1278.93466187,369.95245618
0.22613358,55,1393.67051862,642.65046675,1335.53431090,642.56355091,2.07939103,1.41858481,0.94658306,-0.07571192,0.08923047,0.76649629,0.63149748,2.23273438,1.41863869,0.90228460,-0.07577382,0.78330102,0.61384300,0.06240675,1385.83365713,637.96658029,1328.27935696,637.96658029
0.35613371,32,1358.93872240,372.75149194,1291.43280185,372.41037964,2.07940119,1.41853295,0.94659441,-0.07566977,0.08943229,0.76653065,0.63143227,2.23272962,1.41859142,0.90224436,-0.07570371,0.78336628,0.61375066,0.06258064,1345.48222148,370.06334568,1278.62285548,370.06334568
0.35613371,55,1393.71948009,642.54058338,1335.55767561,642.47147646,2.07940119,1.41853295,0.94659441,-0.07566977,0.08943229,0.76653065,0.63143227,2.23272962,1.41859142,0.90224436,-0.07570371,0.78336628,0.61375066,0.06258064,1385.62159919,638.03219169,1328.07172985,638.03219169
0.55613371,32,1358.94232981,372.66446819,1291.37397255,372.33928231,2.07939431,1.41849852,0.94646383,-0.07578501,0.08954456,0.76653150,0.63140149,2.23272405,1.41855051,0.90211827,-0.07572291,0.78346409,0.61362174,0.06259727,1345.37998380,370.48712185,1278.52558462,370.48712185
0.55613371,55,1393.64264159,642.42596575,1335.52482214,642.32411861,2.07939431,1.41849852,0.94646383,-0.07578501,0.08954456,0.76653150,0.63140149,2.23272405,1.41855051,0.90211827,-0.07572291,0.78346409,0.61362174,0.06259727,1385.55829207,638.43320787,1328.00817963,638.43320787
0.69613346,32,1358.87192175,372.65380546,1291.36544937,372.35919731,2.07937656,1.41848961,0.94645254,-0.07555099,0.08945208,0.76655601,0.63141291,2.23269548,1.41855923,0.90206962,-0.07565639,0.78332094,0.61380510,0.06267153,1345.34540673,369.91777383,1278.48587553,369.91777383
0.69613346,55,1393.55580309,642.47605823,1335.44486521,642.34774850,2.07937656,1.41848961,0.94645254,-0.07555099,0.08945208,0.76655601,0.63141291,2.23269548,1.41855923,0.90206962,-0.07565639,0.78332094,0.61380510,0.06267153,1385.51414301,637.86207646,1327.96667914,637.86207646
0.75613371,32,1358.89196194,372.76696790,1291.38652315,372.34179664,2.07937620,1.41847518,0.94640880,-0.07649921,0.08998114,0.76651966,0.63126768,2.23272901,1.41849539,0.90214312,-0.07593170,0.78395952,0.61296963,0.06253065,1345.07041962,372.43580229,1278.23957836,372.43580229
