time_s,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8,x,y,z,w,rot_x,rot_y,rot_z
0.21052239,0.58580607,0.79504347,-0.13731413,0.07669407,2.86140492,0.23696747,1.88986025,0.23696776,5.52802242,3.73275367,1.88985997,3.73275340,4.13210360,0.00812155,-0.01657218,-0.00462230,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-2.51132298,-1.15689838,-9.22073460,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-2.46927902,-0.97219375,2.07683336,0.15910481,-0.21316006,0.09606035,0.95917718
0.21546242,0.58580202,0.79505444,-0.13727224,0.07668629,2.86131820,0.23646638,1.88970829,0.23646652,5.52813767,3.73292240,1.88970829,3.73292240,4.13258040,0.00866955,-0.01972222,-0.00408753,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-2.50655079,-1.18071401,-9.22076035,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-2.46934508,-0.97221117,2.07681332,0.15906097,-0.21316970,0.09611878,0.95917645
0.22040245,0.58579659,0.79506433,-0.13723798,0.07668669,2.86112344,0.23602819,1.88946643,0.23602805,5.52813878,3.73293653,1.88946601,3.73293653,4.13276879,0.00606805,-0.02658474,-0.00519230,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-2.52327967,-1.19997978,-9.21360779,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-2.46944161,-0.97223068,2.07678126,0.15901046,-0.21318884,0.09620265,0.95917217
0.23522255,0.58575821,0.79510671,-0.13715658,0.07668610,2.85977560,0.23458965,1.88816832,0.23458959,5.52619113,3.73170893,1.88816818,3.73170920,4.13222910,0.01085112,-0.02653321,-0.01059296,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-2.54711413,-1.19784653,-9.20642757,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-2.46988067,-0.97225911,2.07660511,0.15887268,-0.21329973,0.09648170,0.95914231
0.25004239,0.58567053,0.79517800,-0.13712952,0.07666501,2.85683778,0.23288117,1.88566782,0.23288103,5.51967718,3.72760363,1.88566782,3.72760363,4.12923782,0.01670795,-0.02910016,-0.01708408,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-2.59952807,-1.16260684,-9.19919109,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-2.47024674,-0.97223572,2.07643281,0.15877297,-0.21339680,0.09656787,0.95912856
0.25498242,0.58563304,0.79520756,-0.13712637,0.07664956,2.85563401,0.23223385,1.88467447,0.23223367,5.51674158,3.72580032,1.88467461,3.72580060,4.12796007,0.01883956,-0.02749757,-0.02139695,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-2.61869669,-1.18666601,-9.20159721,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-2.47085022,-0.97214445,2.07612123,0.15855302,-0.21359330,0.09659485,0.95911849
0.25992245,0.58559340,0.79523736,-0.13713120,0.07663488,2.85434130,0.23162621,1.88361074,0.23162656,5.51357159,3.72381999,1.88361088,3.72381971,4.12645681,0.02203756,-0.03062043,-0.02085471,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-2.63062716,-1.20588410,-9.19444561,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-2.47085189,-0.97214413,2.07612034,0.15855236,-0.21359393,0.09659501,0.95911844
0.26486249,0.58555090,0.79526931,-0.13713680,0.07661845,2.85297324,0.23099641,1.88250615,0.23099652,5.51014230,3.72171470,1.88250588,3.72171498,4.12490313,0.02097201,-0.02747376,-0.02463587,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-2.63303947,-1.20590675,-9.18728447,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-2.47085314,-0.97214389,2.07611967,0.15855188,-0.21359440,0.09659513,0.95911841
0.26980252,0.58550507,0.79530454,-0.13714185,0.07659365,2.85154672,0.23029233,1.88135613,0.23029254,5.50638497,3.71945426,1.88135613,3.71945426,4.12332478,0.02413721,-0.02428509,-0.02624255,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-2.64019775,-1.21314180,-9.19922352,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-2.47085440,-0.97214365,2.07611900,0.15855138,-0.21359488,0.09659525,0.95911837
0.27474255,0.58546323,0.79533786,-0.13714354,0.07656436,2.85029308,0.22960456,1.88034352,0.22960459,5.50295013,3.71744317,1.88034379,3.71744345,4.12201989,0.02465652,-0.02322825,-0.02678408,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-2.65684724,-1.23480153,-9.20877934,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-2.47088180,-0.97213838,2.07610434,0.15854064,-0.21360537,0.09659811,0.95911752
0.27968258,0.58541048,0.79537994,-0.13714463,0.07652884,2.84871224,0.22875227,1.87907962,0.22875232,5.49856834,3.71488574,1.87907976,3.71488574,4.12037561,0.02623649,-0.02005501,-0.03001881,0.69494526,0.00000000,0.00000000,0.00000000,0.61448867,0.00000000,0.00000000,-0.00000000,0.64256796,-2.65446115,-1.26102889,-9.19209385,10291009.21005011,0.00000000,0.00000000,0.00000000,7348085.28795838,0.00000000,0.00000000,-0.00000000,9135388.76920938,-2.47105440,-0.97210353,2.07601131,0.15847297,-0.21367435,0.09662397,0.95911073
