time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,valid_frame,gt_left_u,gt_left_v,gt_right_u,gt_right_v
0.00051228,6,1360.92455774,84.68333151,1320.43964196,84.81115954,-2.46855496,-0.97140133,2.07673203,-0.21351673,0.09540933,0.95887253,0.16084472,-2.40045406,-0.83631908,2.04174735,-0.47404870,0.70933244,0.40335201,0.33080580,0.00000000,1325.55431496,302.20301257,1288.01720845,302.20301257
0.00051228,24,1430.61347892,529.22441871,1393.07636316,529.40484577,-2.46855496,-0.97140133,2.07673203,-0.21351673,0.09540933,0.95887253,0.16084472,-2.40045406,-0.83631908,2.04174735,-0.47404870,0.70933244,0.40335201,0.33080580,0.00000000,1411.61322840,726.76808532,1374.23151306,726.76808532
0.00051228,35,1095.53409102,708.68401681,1047.85877554,708.83073064,-2.46855496,-0.97140133,2.07673203,-0.21351673,0.09540933,0.95887253,0.16084472,-2.40045406,-0.83631908,2.04174735,-0.47404870,0.70933244,0.40335201,0.33080580,0.00000000,1027.81091088,619.84167177,984.13099681,619.84167177
0.00051228,38,213.62034473,349.66388013,166.65328370,349.44586545,-2.46855496,-0.97140133,2.07673203,-0.21351673,0.09540933,0.95887253,0.16084472,-2.40045406,-0.83631908,2.04174735,-0.47404870,0.70933244,0.40335201,0.33080580,0.00000000,198.24934752,515.66763704,153.01928671,515.66763704
0.00051228,40,472.69095611,387.19098029,424.73180616,387.31878888,-2.46855496,-0.97140133,2.07673203,-0.21351673,0.09540933,0.95887253,0.16084472,-2.40045406,-0.83631908,2.04174735,-0.47404870,0.70933244,0.40335201,0.33080580,0.00000000,454.08872857,557.70395981,406.40293707,557.70395981
0.00051228,41,588.54941871,572.23730302,539.23041843,572.32975171,-2.46855496,-0.97140133,2.07673203,-0.21351673,0.09540933,0.95887253,0.16084472,-2.40045406,-0.83631908,2.04174735,-0.47404870,0.70933244,0.40335201,0.33080580,0.00000000,555.85425945,749.25674190,505.28772021,749.25674190
0.00051228,42,439.91692669,773.55684101,386.34305894,773.83844723,-2.46855496,-0.97140133,2.07673203,-0.21351673,0.09540933,0.95887253,0.16084472,-2.40045406,-0.83631908,2.04174735,-0.47404870,0.70933244,0.40335201,0.33080580,0.00000000,376.63688374,965.97292152,319.92559467,965.97292152
0.00051228,43,874.41589572,519.64461849,827.60704875,519.78342597,-2.46855496,-0.97140133,2.07673203,-0.21351673,0.09540933,0.95887253,0.16084472,-2.40045406,-0.83631908,2.04174735,-0.47404870,0.70933244,0.40335201,0.33080580,0.00000000,853.36534463,703.69975010,806.49758639,703.69975010
0.00051228,44,1696.06845705,363.28041816,1656.32354828,363.56862328,-2.46855496,-0.97140133,2.07673203,-0.21351673,0.09540933,0.95887253,0.16084472,-2.40045406,-0.83631908,2.04174735,-0.47404870,0.70933244,0.40335201,0.33080580,0.00000000,1661.22022560,567.48977889,1623.25215156,567.48977889
0.00051228,47,1558.48584601,741.15266874,1517.80363600,741.30815813,-2.46855496,-0.97140133,2.07673203,-0.21351673,0.09540933,0.95887253,0.16084472,-2.40045406,-0.83631908,2.04174735,-0.47404870,0.70933244,0.40335201,0.33080580,0.00000000,1558.21938561,955.73264934,1516.38136509,955.73264934
0.27051215,6,1348.96569446,83.60054686,1308.19217468,83.87630311,-2.47730732,-0.97033252,2.07210293,-0.21583333,0.09902798,0.95888182,0.15541789,-2.41040128,-0.83494518,2.03591021,-0.47613080,0.70950012,0.39772903,0.33424640,0.00000000,1310.75538925,308.23812655,1273.29874451,308.23812655
0.27051215,24,1417.43236768,528.34382779,1379.96745883,528.58810977,-2.47730732,-0.97033252,2.07210293,-0.21583333,0.09902798,0.95888182,0.15541789,-2.41040128,-0.83494518,2.03591021,-0.47613080,0.70950012,0.39772903,0.33424640,0.00000000,1398.89528056,731.86170202,1361.53814095,731.86170202
0.27051215,35,1083.84802499,709.96884929,1036.02244593,710.19591502,-2.47730732,-0.97033252,2.07210293,-0.21583333,0.09902798,0.95888182,0.15541789,-2.41040128,-0.83494518,2.03591021,-0.47613080,0.70950012,0.39772903,0.33424640,0.00000000,1015.22757261,626.84159241,971.39468798,626.84159241
0.27051215,38,195.22074331,349.74912386,147.59032523,349.78913510,-2.47730732,-0.97033252,2.07210293,-0.21583333,0.09902798,0.95888182,0.15541789,-2.41040128,-0.83494518,2.03591021,-0.47613080,0.70950012,0.39772903,0.33424640,0.00000000,175.83077764,525.29673025,130.04624936,525.29673025
0.27051215,40,457.86346848,387.76289544,409.29799830,387.86763208,-2.47730732,-0.97033252,2.07210293,-0.21583333,0.09902798,0.95888182,0.15541789,-2.41040128,-0.83494518,2.03591021,-0.47613080,0.70950012,0.39772903,0.33424640,0.00000000,436.10395867,566.83457602,387.94765401,566.83457602
0.27051215,41,574.60861346,574.40284400,524.70695795,574.61324582,-2.47730732,-0.97033252,2.07210293,-0.21583333,0.09902798,0.95888182,0.15541789,-2.41040128,-0.83494518,2.03591021,-0.47613080,0.70950012,0.39772903,0.33424640,0.00000000,539.45670352,759.97064237,488.37851274,759.97064237
0.27051215,42,424.32688716,779.23596232,370.01530465,779.67468007,-2.47730732,-0.97033252,2.07210293,-0.21583333,0.09902798,0.95888182,0.15541789,-2.41040128,-0.83494518,2.03591021,-0.47613080,0.70950012,0.39772903,0.33424640,0.00000000,356.98479410,981.27770329,299.48133849,981.27770329
0.27051215,43,861.97931240,520.42142543,815.09612616,520.68065770,-2.47730732,-0.97033252,2.07210293,-0.21583333,0.09902798,0.95888182,0.15541789,-2.41040128,-0.83494518,2.03591021,-0.47613080,0.70950012,0.39772903,0.33424640,0.00000000,840.20233734,712.13346380,793.04373754,712.13346380
0.27051215,44,1680.09489360,362.29964641,1640.37832310,362.66262378,-2.47730732,-0.97033252,2.07210293,-0.21583333,0.09902798,0.95888182,0.15541789,-2.41040128,-0.83494518,2.03591021,-0.47613080,0.70950012,0.39772903,0.33424640,0.00000000,1645.17122053,571.64398785,1607.36405987,571.64398785
0.27051215,47,1544.53721980,739.80596891,1504.18047233,740.15933673,-2.47730732,-0.97033252,2.07210293,-0.21583333,0.09902798,0.95888182,0.15541789,-2.41040128,-0.83494518,2.03591021,-0.47613080,0.70950012,0.39772903,0.33424640,0.00000000,1546.26638598,960.20877926,1504.45120577,960.20877926
0.41051241,6,1340.02788443,89.02342025,1299.60716688,89.25273753,-2.48405604,-0.96841807,2.06663658,-0.21851728,0.09998004,0.95878689,0.15159775,-2.41798297,-0.83273896,2.03014189,-0.47886236,0.70927339,0.39396005,0.33528730,0.00000000,1302.67011859,315.64459463,1265.24960038,315.64459463
0.41051241,24,1410.91197844,533.23081573,1373.40379345,533.46274529,-2.48405604,-0.96841807,2.06663658,-0.21851728,0.09998004,0.95878689,0.15159775,-2.41798297,-0.83273896,2.03014189,-0.47886236,0.70927339,0.39396005,0.33528730,0.00000000,1391.21067371,739.27834263,1353.82420346,739.27834263
0.41051241,35,1078.42663217,716.62379114,1030.51866892,716.79829680,-2.48405604,-0.96841807,2.06663658,-0.21851728,0.09998004,0.95878689,0.15159775,-2.41798297,-0.83273896,2.03014189,-0.47886236,0.70927339,0.39396005,0.33528730,0.00000000,1007.52022941,634.21587042,963.54150412,634.21587042
0.41051241,38,183.25301450,357.26416922,135.46437602,357.17850876,-2.48405604,-0.96841807,2.06663658,-0.21851728,0.09998004,0.95878689,0.15159775,-2.41798297,-0.83273896,2.03014189,-0.47886236,0.70927339,0.39396005,0.33528730,0.00000000,161.27655119,531.70419492,115.09233331,531.70419492
0.41051241,40,448.49908258,394.81906321,399.63431241,395.03040919,-2.48405604,-0.96841807,2.06663658,-0.21851728,0.09998004,0.95878689,0.15159775,-2.41798297,-0.83273896,2.03014189,-0.47886236,0.70927339,0.39396005,0.33528730,0.00000000,424.50075875,573.77727291,375.99139185,573.77727291
0.41051241,41,566.27825211,582.14754927,516.39023787,582.35101454,-2.48405604,-0.96841807,2.06663658,-0.21851728,0.09998004,0.95878689,0.15159775,-2.41798297,-0.83273896,2.03014189,-0.47886236,0.70927339,0.39396005,0.33528730,0.00000000,528.23226037,768.57957324,476.74914780,768.57957324
0.41051241,42,414.86297527,789.31773572,360.14218097,789.54110618,-2.48405604,-0.96841807,2.06663658,-0.21851728,0.09998004,0.95878689,0.15159775,-2.41798297,-0.83273896,2.03014189,-0.47886236,0.70927339,0.39396005,0.33528730,0.00000000,342.39273044,992.94747126,284.25955475,992.94747126
0.41051241,43,855.22509085,527.11096645,808.12941276,527.37088724,-2.48405604,-0.96841807,2.06663658,-0.21851728,0.09998004,0.95878689,0.15159775,-2.41798297,-0.83273896,2.03014189,-0.47886236,0.70927339,0.39396005,0.33528730,0.00000000,831.65900776,720.05570839,784.25191833,720.05570839
0.41051241,44,1671.09667031,366.57450634,1631.52218582,366.86317385,-2.48405604,-0.96841807,2.06663658,-0.21851728,0.09998004,0.95878689,0.15159775,-2.41798297,-0.83273896,2.03014189,-0.47886236,0.70927339,0.39396005,0.33528730,0.00000000,1636.00690315,579.01534526,1598.26633387,579.01534526
0.41051241,47,1539.01707210,744.41253555,1498.45848577,744.68864614,-2.48405604,-0.96841807,2.06663658,-0.21851728,0.09998004,0.95878689,0.15159775,-2.41798297,-0.83273896,2.03014189,-0.47886236,0.70927339,0.39396005,0.33528730,0.00000000,1538.89685349,968.22606266,1497.02384885,968.22606266
0.47051215,6,1336.19273971,92.15505644,1295.87603223,92.50220484,-2.48728205,-0.96720569,2.06360481,-0.21965025,0.10055506,0.95863202,0.15055576,-2.42140516,-0.83146472,2.02696923,-0.47958600,0.70950384,0.39250709,0.33546947,0.00000000,1300.56898148,318.58294965,1263.14282703,318.58294965
0.47051215,24,1407.32459902,536.25926474,1369.73360515,536.49969966,-2.48728205,-0.96720569,2.06360481,-0.21965025,0.10055506,0.95863202,0.15055576,-2.42140516,-0.83146472,2.02696923,-0.47958600,0.70950384,0.39250709,0.33546947,0.00000000,1389.63300497,742.42568795,1352.20972010,742.42568795
0.47051215,35,1075.38824324,720.84919256,1027.31948530,721.15017639,-2.48728205,-0.96720569,2.06360481,-0.21965025,0.10055506,0.95863202,0.15055576,-2.42140516,-0.83146472,2.02696923,-0.47958600,0.70950384,0.39250709,0.33546947,0.00000000,1005.60665000,637.51344540,961.55256200,637.51344540
0.47051215,38,177.00695509,361.45277565,128.87597417,361.49313176,-2.48728205,-0.96720569,2.06360481,-0.21965025,0.10055506,0.95863202,0.15055576,-2.42140516,-0.83146472,2.02696923,-0.47958600,0.70950384,0.39250709,0.33546947,0.00000000,156.74887533,535.11106452,110.41773046,535.11106452
0.47051215,40,443.46540337,398.93238169,394.56930077,399.31263697,-2.48728205,-0.96720569,2.06360481,-0.21965025,0.10055506,0.95863202,0.15055576,-2.42140516,-0.83146472,2.02696923,-0.47958600,0.70950384,0.39250709,0.33546947,0.00000000,420.99770875,577.24273644,372.34966044,577.24273644
0.47051215,41,561.67260003,586.95497954,511.65987824,587.19970884,-2.48728205,-0.96720569,2.06360481,-0.21965025,0.10055506,0.95863202,0.15055576,-2.42140516,-0.83146472,2.02696923,-0.47958600,0.70950384,0.39250709,0.33546947,0.00000000,524.94463131,772.68471388,473.29511565,772.68471388
0.47051215,42,409.28766995,795.63582538,354.39974904,795.99945266,-2.48728205,-0.96720569,2.06360481,-0.21965025,0.10055506,0.95863202,0.15055576,-2.42140516,-0.83146472,2.02696923,-0.47958600,0.70950384,0.39250709,0.33546947,0.00000000,337.92074704,998.42158012,279.53345683,998.42158012
0.47051215,43,851.44440334,531.14300767,804.19205328,531.45191944,-2.48728205,-0.96720569,2.06360481,-0.21965025,0.10055506,0.95863202,0.15055576,-2.42140516,-0.83146472,2.02696923,-0.47958600,0.70950384,0.39250709,0.33546947,0.00000000,829.41237849,723.71210868,781.89236624,723.71210868
