time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,valid_frame,gt_left_u,gt_left_v,gt_right_u,gt_right_v
0.04266386,13,217.31029801,417.44865095,163.84297193,417.28380359,0.96121125,0.64390154,1.56962491,0.05059962,0.29386639,-0.10201998,0.94903853,0.90887700,0.49917699,1.54908328,0.69094479,0.56035347,0.29276955,-0.35054996,0.00000000,194.88614305,588.34293670,142.94456842,588.34293670
0.04266386,14,266.65700729,193.61379716,201.04861458,193.02956652,0.96121125,0.64390154,1.56962491,0.05059962,0.29386639,-0.10201998,0.94903853,0.90887700,0.49917699,1.54908328,0.69094479,0.56035347,0.29276955,-0.35054996,0.00000000,278.13514742,374.20008062,216.28609388,374.20008062
0.04266386,31,1136.87762335,590.99423323,1081.04237315,590.88385970,0.96121125,0.64390154,1.56962491,0.05059962,0.29386639,-0.10201998,0.94903853,0.90887700,0.49917699,1.54908328,0.69094479,0.56035347,0.29276955,-0.35054996,0.00000000,1117.34887958,785.17263290,1060.86543015,785.17263290
0.11266373,13,217.77585466,416.80234998,164.14831409,416.70989059,0.96114840,0.64452391,1.56961036,0.04992019,0.29425961,-0.10171731,0.94898516,0.90894120,0.49972597,1.54926356,0.69061342,0.56100514,0.29235171,-0.35050937,0.00000000,194.38921422,587.87835033,142.44451921,587.87835033
0.11266373,14,267.62092786,192.59291293,201.94725121,192.11515479,0.96114840,0.64452391,1.56961036,0.04992019,0.29425961,-0.10171731,0.94898516,0.90894120,0.49972597,1.54926356,0.69061342,0.56100514,0.29235171,-0.35050937,0.00000000,278.02880075,373.86628534,216.18554301,373.86628534
0.11266373,31,1136.36851906,590.80454955,1080.45330528,590.68372818,0.96114840,0.64452391,1.56961036,0.04992019,0.29425961,-0.10171731,0.94898516,0.90894120,0.49972597,1.54926356,0.69061342,0.56100514,0.29235171,-0.35050937,0.00000000,1116.58497805,786.14120077,1060.09719011,786.14120077
0.17266373,13,215.93494511,416.14619481,162.54742123,416.07173446,0.96117303,0.64512792,1.56951625,0.04912130,0.29464538,-0.10160536,0.94891915,0.90904968,0.50026545,1.54941530,0.69031017,0.56161052,0.29177415,-0.35061850,0.00000000,194.56871426,587.28153830,142.63555407,587.28153830
0.17266373,14,265.19891196,192.16233488,199.39852913,191.67180357,0.96117303,0.64512792,1.56951625,0.04912130,0.29464538,-0.10160536,0.94891915,0.90904968,0.50026545,1.54941530,0.69031017,0.56161052,0.29177415,-0.35061850,0.00000000,278.56761812,373.46245819,216.74481124,373.46245819
0.17266373,31,1135.54462024,591.20701435,1079.68958781,591.10088018,0.96117303,0.64512792,1.56951625,0.04912130,0.29464538,-0.10160536,0.94891915,0.90904968,0.50026545,1.54941530,0.69031017,0.56161052,0.29177415,-0.35061850,0.00000000,1116.28081602,787.11058813,1059.78368311,787.11058813
0.24266386,13,215.96242523,415.54503793,162.44848445,415.62588332,0.96104498,0.64562654,1.56970097,0.04859590,0.29457357,-0.10170001,0.94895835,0.90894147,0.50073579,1.54975298,0.69007918,0.56180432,0.29151117,-0.35098130,0.00000000,195.23772635,586.22860180,143.33055648,586.22860180
0.24266386,14,266.01716630,191.57281192,200.36281856,191.08427703,0.96104498,0.64562654,1.56970097,0.04859590,0.29457357,-0.10170001,0.94895835,0.90894147,0.50073579,1.54975298,0.69007918,0.56180432,0.29151117,-0.35098130,0.00000000,279.31448825,372.57137848,217.51878293,372.57137848
